MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	483.93555	s	9/20/2023 16:35:55
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
mm	kN	%	s
1.0991663	23.450239	2.0333428	21.874023
1.1017472	23.409956	2.0353084	21.923828
1.1038274	23.467823	2.0383167	21.973633
1.1077732	23.403744	2.0401831	22.023438
1.1096328	23.436752	2.0424042	22.073242
1.1106014	23.412128	2.0444143	22.123047
1.1140168	23.438158	2.0470343	22.172852
1.1157185	23.421803	2.0488212	22.222656
1.1183411	23.453701	2.0514991	22.272461
1.1217415	23.472418	2.0545402	22.322266
1.1236399	23.477028	2.0561268	22.37207
1.1261433	23.471239	2.0582209	22.421875
1.1269212	23.416033	2.0602267	22.47168
1.1314064	23.392288	2.0610869	22.521484
1.134038	23.435371	2.0628319	22.571289
1.1368901	23.473642	2.0652423	22.621094
1.1383027	23.444883	2.0672283	22.670898
1.1405021	23.442375	2.0686526	22.720703
1.1429965	23.486774	2.0707941	22.770508
1.1453956	23.479475	2.0721507	22.820313
1.1476338	23.440556	2.0736921	22.870117
1.1501253	23.458637	2.0749958	22.919922
1.1529893	23.501991	2.0769179	22.969727
1.1568367	23.460854	2.0775781	23.019531
1.1605024	23.448696	2.0793521	23.069336
1.1612922	23.466084	2.0809197	23.119141
1.1640877	23.431252	2.0817492	23.168945
1.1654466	23.401075	2.0829573	23.21875
1.1687785	23.474735	2.0839622	23.268555
1.1723906	23.462034	2.085614	23.318359
1.1740059	23.419231	2.0863018	23.368164
1.1777163	23.459202	2.0869694	23.417969
1.1790335	23.433243	2.0879493	23.467773
1.1817098	23.464426	2.0891399	23.517578
1.1822879	23.463211	2.0900786	23.567383
1.1857599	23.438015	2.0909998	23.617188
1.187259	23.457689	2.0922127	23.666992
1.1908799	23.481482	2.093632	23.716797
1.1930645	23.470415	2.0950007	23.766602
1.1960834	23.516817	2.0959256	23.816406
1.199463	23.462517	2.0968773	23.866211
1.2007207	23.48633	2.0979784	23.916016
1.2032986	23.492964	2.0995061	23.96582
1.2066305	23.488953	2.1010892	24.015625
1.2093633	23.493769	2.1019742	24.06543
1.2110651	23.502405	2.1033616	24.115234
1.2143016	23.555832	2.1046104	24.165039
1.2165576	23.534344	2.1054609	24.214844
1.218608	23.550436	2.1072798	24.264648
1.2217015	23.525608	2.1076465	24.314453
1.2241185	23.550913	2.1097379	24.364258
1.2258738	23.590042	2.1103988	24.414063
1.2289137	23.525265	2.1117504	24.463867
1.2313724	23.584551	2.1135821	24.513672
1.2344092	23.541998	2.1148417	24.563477
1.2363732	23.54281	2.1154208	24.613281
1.2386143	23.56049	2.116328	24.663086
1.2404233	23.56472	2.1179087	24.712891
1.243332	23.5502	2.1185608	24.762695
1.2464345	23.555717	2.1200659	24.8125
1.2485385	23.559032	2.1213775	24.862305
1.2507558	23.575285	2.1220474	24.912109
1.2530148	23.565132	2.1238055	24.961914
1.2559086	23.560635	2.1249366	25.011719
1.2592465	23.55097	2.1262288	25.061523
1.2605101	23.507345	2.1263261	25.111328
1.2644112	23.574627	2.1278024	25.161133
1.2657225	23.547834	2.1284695	25.210938
1.2684047	23.576973	2.1296444	25.260742
1.2705117	23.565918	2.1309156	25.310547
1.274395	23.591478	2.1317513	25.360352
1.2756407	23.596781	2.1324799	25.410156
1.2799263	23.644577	2.1346786	25.459961
1.2813866	23.640135	2.1355467	25.509766
1.2829781	23.638937	2.1366892	25.55957
1.2858152	23.660673	2.1378655	25.609375
1.287517	23.644447	2.1389618	25.65918
1.2903601	23.66304	2.1399686	25.708984
1.2930691	23.692457	2.1412237	25.758789
1.2960494	23.694235	2.1431935	25.808594
1.2982875	23.735413	2.1440117	25.858398
1.3011187	23.719471	2.1460886	25.908203
1.3035089	23.717302	2.1471274	25.958008
1.3051987	23.68531	2.1485097	26.007813
1.3079256	23.730091	2.1507163	26.057617
1.3105303	23.733938	2.1518981	26.107422
1.3126969	23.767622	2.1535001	26.157227
1.3163775	23.734278	2.1538405	26.207031
1.3175786	23.751209	2.1558673	26.256836
1.321426	23.795643	2.1568968	26.306641
1.3231099	23.798338	2.1593385	26.356445
1.3265461	23.835785	2.1605594	26.40625
1.3285637	23.809364	2.1624646	26.456055
1.3309628	23.846779	2.1643353	26.505859
1.3328314	23.829292	2.1650317	26.555664
1.3353288	23.884108	2.1677289	26.605469
1.3388544	23.880754	2.1694059	26.655273
1.3402641	23.92062	2.1712539	26.705078
1.34269	23.925886	2.1731832	26.754883
1.3455123	23.92557	2.1746528	26.804688
1.3477564	23.937611	2.1762199	26.854492
1.350221	23.945835	2.1785128	26.904297
1.3519585	23.93491	2.1804175	26.954102
1.355657	24.010027	2.182364	27.003906
1.3572633	23.957842	2.1841776	27.053711
1.3599396	24.020048	2.1863697	27.103516
1.3640404	24.0292	2.1893599	27.15332
1.3645649	23.968651	2.1900771	27.203125
1.3675481	24.017124	2.1923916	27.25293
1.3721913	24.075979	2.1951916	27.302734
1.3720006	24.021532	2.1963174	27.352539
1.3767749	24.034197	2.1992805	27.402344
1.3783962	24.048792	2.20065	27.452148
1.3812244	24.086666	2.2026894	27.501953
1.383388	24.070051	2.204735	27.551758
1.3849229	24.115934	2.2067468	27.601563
1.3872415	24.114784	2.2084956	27.651367
1.390025	24.153761	2.2123327	27.701172
1.3923585	24.138578	2.2140336	27.750977
1.394549	24.1502	2.2166955	27.800781
1.3987124	24.189058	2.2186239	27.850586
1.3995379	24.167313	2.2208998	27.900391
1.4020473	24.193331	2.223639	27.950195
1.4052123	24.167179	2.2258337	28
1.409027	24.190487	2.2276394	28.049805
1.4090776	24.214752	2.2292628	28.099609
1.413095	24.176109	2.2313643	28.149414
1.4146686	24.186975	2.2324283	28.199219
1.4184564	24.185495	2.234374	28.249023
1.4196396	24.155025	2.234659	28.298828
1.4235228	24.147497	2.2354403	28.348633
1.4254481	24.107983	2.2363255	28.398438
1.427415	24.117243	2.2371724	28.448242
1.4314383	24.186049	2.2388358	28.498047
1.4327466	24.133303	2.2392371	28.547852
1.4351487	24.15291	2.2412722	28.597656
1.4375836	24.123182	2.242156	28.647461
1.440227	24.135681	2.2432985	28.697266
1.4425427	24.132568	2.244699	28.74707
1.4447868	24.161572	2.2460303	28.796875
1.4483094	24.140432	2.2466216	28.84668
1.4487088	24.170246	2.2484844	28.896484
1.451233	24.170925	2.2497261	28.946289
1.4555216	24.158258	2.2512128	28.996094
1.4570415	24.205935	2.252667	29.045898
1.4587402	24.215271	2.2540905	29.095703
1.4625013	24.220886	2.2553754	29.145508
1.4641166	24.222607	2.2568195	29.195313
1.4667183	24.21043	2.2584245	29.245117
1.4700472	24.244232	2.2601671	29.294922
1.47205	24.261736	2.2606325	29.344727
1.475811	24.284441	2.2628827	29.394531
1.4771551	24.303642	2.2648478	29.444336
1.4802068	24.317726	2.2667594	29.494141
1.4824629	24.289932	2.2679117	29.543945
1.4851063	24.317299	2.2702281	29.59375
1.4879227	24.315498	2.2716229	29.643555
1.4898419	24.37376	2.2737949	29.693359
1.4922053	24.381962	2.2755713	29.743164
1.4948308	24.342604	2.2778096	29.792969
1.4981538	24.360073	2.2800584	29.842773
1.5009731	24.34185	2.2820482	29.892578
1.5031278	24.257248	2.2840354	29.942383
1.5047014	24.277672	2.2863176	29.992188
1.5077323	24.314436	2.2890818	30.041992
