MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	326.52734	s	9/20/2023 17:26:53
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
mm	kN	%	s
0.41227043	31.594208	0.19745131	8.2783203
0.41618943	31.670938	0.19738671	8.328125
0.41823089	31.827557	0.19856055	8.3779297
0.42075813	31.979403	0.20017168	8.4277344
0.42419732	32.106228	0.20033067	8.4775391
0.42611361	32.237381	0.20139275	8.5273438
0.42809248	32.305511	0.20231365	8.5771484
0.43068826	32.532635	0.203609	8.6269531
0.43220222	32.624775	0.2036203	8.6767578
0.43543279	32.744057	0.20541382	8.7265625
0.43843985	32.937992	0.20562568	8.7763672
0.44065118	33.04414	0.20707364	8.8261719
0.44318438	33.221172	0.2075766	8.8759766
0.4447937	33.312195	0.20858589	8.9257813
0.44876039	33.447617	0.20997424	8.9755859
0.4503876	33.49012	0.20971912	9.0253906
0.45261979	33.617985	0.2108701	9.0751953
0.45486987	33.689114	0.21125326	9.125
0.45902431	33.80254	0.21237877	9.1748047
0.46055913	33.926407	0.21338764	9.2246094
0.46128333	33.975723	0.21351813	9.2744141
0.46582222	34.067425	0.21361004	9.3242188
0.46789348	34.079613	0.21336082	9.3740234
0.47118962	34.116943	0.21424466	9.4238281
0.47370791	34.001411	0.21287417	9.4736328
0.47614276	33.92765	0.21285237	9.5234375
0.47796071	33.740307	0.21168031	9.5732422
0.48114657	33.546886	0.21084328	9.6230469
0.48318505	33.400742	0.21024105	9.6728516
0.48578978	33.205612	0.20878871	9.7226563
0.48735738	33.033871	0.20789528	9.7724609
0.49054027	32.893188	0.20632906	9.8222656
0.49285293	32.812164	0.20597146	9.8720703
0.49417913	32.62521	0.2048033	9.921875
0.49767494	32.524635	0.20360413	9.9716797
0.4997462	32.362854	0.20244928	10.021484
0.50134063	32.310482	0.20217437	10.071289
0.50558448	32.270779	0.20183635	10.121094
0.50721765	32.223354	0.2005614	10.170898
0.50980449	32.139946	0.20062941	10.220703
0.5120784	32.149097	0.20063792	10.270508
0.51457584	32.082123	0.19972859	10.320313
0.51842928	32.063744	0.19980131	10.370117
0.5205065	32.088482	0.19989762	10.419922
0.52170455	32.044266	0.19938602	10.469727
0.5253613	31.995626	0.19886751	10.519531
0.52737594	32.05201	0.19921067	10.569336
0.53038299	32.050392	0.19852342	10.619141
0.53218007	32.038528	0.19885261	10.668945
0.5353868	32.039906	0.19863455	10.71875
0.53665936	32.109581	0.19861807	10.768555
0.54095089	32.121361	0.19900638	10.818359
0.54362416	32.085983	0.19889519	10.868164
0.54505169	32.134892	0.19823273	10.917969
0.54852664	32.17334	0.19871807	10.967773
0.55043399	32.179676	0.19845465	11.017578
0.55220127	32.191425	0.19864528	11.067383
0.55490434	32.222881	0.19912289	11.117188
0.55814385	32.255268	0.19928528	11.166992
0.56047738	32.209045	0.19914056	11.216797
0.56298971	32.270798	0.1996277	11.266602
0.56589246	32.241905	0.20004269	11.316406
0.56743622	32.247562	0.19985276	11.366211
0.57007968	32.253204	0.20005992	11.416016
0.57353675	32.290798	0.19996105	11.46582
0.57430863	32.254845	0.20008239	11.515625
0.57789981	32.252296	0.19974655	11.56543
0.5811125	32.268604	0.19972242	11.615234
0.58211982	32.239571	0.19946434	11.665039
0.58550835	32.240021	0.19993344	11.714844
0.58643222	32.221481	0.19981194	11.764648
0.5895108	32.232719	0.19965139	11.814453
0.59258938	32.241535	0.20015778	11.864258
0.59499741	32.143963	0.19968057	11.914063
0.59795678	32.178017	0.19957761	11.963867
0.59982836	32.153145	0.20012227	12.013672
0.6021589	32.117065	0.19976576	12.063477
0.60530901	32.140629	0.20037223	12.113281
0.60733259	32.140678	0.19996312	12.163086
0.61039627	32.190872	0.20012558	12.212891
0.6128639	32.121979	0.19955449	12.262695
0.61565042	32.154415	0.20016238	12.3125
0.61662793	32.138466	0.20040621	12.362305
0.62063336	32.133148	0.20031238	12.412109
0.62366426	32.089817	0.20009618	12.461914
0.62510967	32.069321	0.19999321	12.511719
0.62735081	32.101788	0.20053135	12.561523
0.62944591	32.068367	0.20052145	12.611328
0.63121021	32.040482	0.19987106	12.661133
0.63470006	32.031654	0.20039335	12.710938
0.63688755	32.088402	0.20099452	12.760742
0.64114034	32.071758	0.19987585	12.810547
0.64307749	32.084625	0.20029242	12.860352
0.64438581	31.98027	0.1998858	12.910156
0.64712465	32.033649	0.19981694	12.959961
0.64955652	32.039284	0.20033713	13.009766
0.65159798	31.982882	0.20026085	13.05957
0.65481961	32.026974	0.2004191	13.109375
0.65584779	31.987478	0.19996881	13.15918
0.65877736	31.979277	0.20097482	13.208984
0.66240728	32.019066	0.20063747	13.258789
0.66415966	31.941236	0.20040269	13.308594
0.66835582	31.92758	0.19964312	13.358398
0.66886842	31.889023	0.19957931	13.408203
0.67191422	31.962662	0.19926156	13.458008
0.67495406	31.94589	0.19949204	13.507813
0.67938864	31.959879	0.19922781	13.557617
0.67932606	31.915283	0.19950776	13.607422
0.6832093	31.958321	0.19891866	13.657227
0.68395436	31.919266	0.19921519	13.707031
0.68752766	31.875628	0.19909789	13.756836
0.68930387	31.904922	0.19915915	13.806641
0.69236755	31.899958	0.1987678	13.856445
0.6948024	31.939028	0.19886254	13.90625
0.69718659	31.869488	0.19876733	13.956055
0.69981813	31.887072	0.19845718	14.005859
0.70231557	31.82839	0.19857104	14.055664
0.70406199	31.901302	0.19845214	14.105469
0.70807636	31.900791	0.19859824	14.155273
0.7093519	31.846626	0.19780165	14.205078
0.71082413	31.826778	0.19765978	14.254883
0.71471334	31.860634	0.19743243	14.304688
0.71729422	31.865286	0.19823405	14.354492
0.71869195	31.836922	0.19788882	14.404297
0.72241127	31.928247	0.19885902	14.454102
0.72570145	31.909538	0.1984009	14.503906
0.72685778	31.88814	0.19820172	14.553711
0.72976947	31.934635	0.19826594	14.603516
0.73155761	31.908182	0.19871956	14.65332
0.73532462	31.923569	0.19820151	14.703125
0.73763132	31.908451	0.19813955	14.75293
0.74090064	31.935385	0.19849262	14.802734
0.74240267	31.937452	0.19845274	14.852539
0.7443279	31.923061	0.19833876	14.902344
0.74703097	31.967188	0.19832605	14.952148
0.74917972	31.922647	0.19801012	15.001953
0.75047612	31.917414	0.1980857	15.051758
0.75519085	31.991055	0.19933321	15.101563
0.75708926	31.962299	0.19957824	15.151367
0.75998604	31.968592	0.19854267	15.201172
0.76136291	31.923159	0.19812235	15.250977
0.76384842	31.930471	0.19768029	15.300781
0.76632202	31.985582	0.19850172	15.350586
0.76929927	31.976423	0.19811857	15.400391
0.77121854	31.960606	0.19862059	15.450195
0.77520907	32.005222	0.19811857	15.5
0.77624917	31.991838	0.19812745	15.549805
0.77846646	31.982025	0.19821964	15.599609
0.78160465	31.989931	0.19841048	15.649414
0.78262389	31.964836	0.19876784	15.699219
0.78790188	32.065815	0.19962096	15.749023
0.78905523	32.015022	0.19851419	15.798828
0.79275966	32.086964	0.19959894	15.848633
0.7948488	32.009892	0.19902956	15.898438
0.79700053	32.037437	0.19958976	15.948242
0.79997182	32.020508	0.19975623	15.998047
0.80197752	32.002377	0.19996244	16.047852
0.80405772	32.074432	0.20067924	16.097656
0.80635548	32.085583	0.20103268	16.147461
0.80881417	32.001938	0.20145865	16.197266
0.81132054	31.994293	0.20104225	16.24707
0.81470907	31.989901	0.2019936	16.296875
0.81641972	32.005554	0.20320913	16.34668
0.82039535	32.029781	0.20424636	16.396484
0.8208245	32.00079	0.20483959	16.446289
0.82411468	31.997663	0.20596419	16.496094
0.8264631	31.926277	0.20663342	16.545898
0.82836449	31.926481	0.20882016	16.595703
0.8312881	31.970839	0.20957804	16.645508
0.83453655	31.988846	0.21131642	16.695313
0.8364439	31.961588	0.2130357	16.745117
0.83950162	31.918758	0.21402463	16.794922
0.8423388	31.947954	0.2157497	16.844727
0.84385574	31.998472	0.21775357	16.894531
0.84747672	31.941971	0.21864553	16.944336
0.84921122	31.929573	0.220419	16.994141
0.85143447	31.871078	0.22185776	17.043945
0.85458159	31.92001	0.22470143	17.09375
0.85758269	31.879908	0.22669989	17.143555
0.85812807	31.886814	0.22915734	17.193359
0.8613199	31.934397	0.23168951	17.243164
0.86385012	31.871828	0.23471273	17.292969
0.86771548	31.963627	0.23775114	17.342773
0.87035298	31.914036	0.24058209	17.392578
0.87079108	31.919735	0.2439277	17.442383
0.87361932	31.898527	0.24696192	17.492188
0.8759886	31.886423	0.24986237	17.541992
0.87934434	31.906473	0.25385612	17.591797
0.88219643	31.967735	0.25687212	17.641602
0.88392198	31.957815	0.25992322	17.691406
0.88715255	31.956499	0.26289016	17.741211
0.88896453	31.928635	0.26648113	17.791016
0.8907795	31.961729	0.27032402	17.84082
0.8939147	31.966997	0.27496046	17.890625
0.89768171	31.952927	0.27883676	17.94043
0.89814365	31.946833	0.28273347	17.990234
0.90173781	31.911043	0.28580976	18.040039
0.90267658	31.957253	0.28940126	18.089844
0.90695024	31.982815	0.29312834	18.139648
0.90896785	31.938145	0.29611674	18.189453
0.91185868	32.01033	0.29955751	18.239258
0.91402233	31.984417	0.30474028	18.289063
0.91593862	31.944984	0.30858317	18.338867
0.91993809	31.991159	0.31377107	18.388672
0.92134178	31.875757	0.31659523	18.438477
0.92330575	31.955267	0.32166845	18.488281
0.92730224	31.943756	0.3259725	18.538086
0.92839003	31.927614	0.33112791	18.587891
0.93070269	31.908976	0.33694711	18.637695
0.93313158	31.890625	0.34167859	18.6875
0.93557835	31.905485	0.34722701	18.737305
0.93957782	31.924458	0.35211319	18.787109
0.94114542	31.899097	0.35833871	18.836914
0.94306767	31.858341	0.36267567	18.886719
0.94671249	31.831654	0.36836827	18.936523
0.94775558	31.852091	0.37365326	18.986328
0.95072389	31.864931	0.38061988	19.036133
0.9532094	31.833767	0.3866289	19.085938
0.95701814	31.841413	0.39261574	19.135742
0.95926523	31.799475	0.39842507	19.185547
0.96210837	31.858829	0.40503457	19.235352
0.96386373	31.821428	0.41110516	19.285156
0.96654594	31.803125	0.416693	19.334961
0.96822083	31.833845	0.42379579	19.384766
0.97168982	31.850281	0.42929342	19.43457
0.97383857	31.827944	0.43514478	19.484375
0.97596049	31.840471	0.44141263	19.53418
0.97956359	31.847263	0.44833073	19.583984
0.98075271	31.821697	0.45455503	19.633789
0.983724	31.905809	0.46037245	19.683594
0.98590255	31.839548	0.46577501	19.733398
0.98849833	31.906149	0.47164032	19.783203
0.99155903	31.881987	0.47749743	19.833008
0.99472702	31.906677	0.48359841	19.882813
0.99619329	31.904398	0.48995191	19.932617
0.99969506	31.94836	0.49673933	19.982422
1.0005772	31.920893	0.50318891	20.032227
1.0030717	31.849073	0.50909758	20.082031
1.0061353	31.888315	0.51632619	20.131836
1.0082066	31.938931	0.52337444	20.181641
1.0115564	31.883226	0.53054255	20.231445
1.0126382	31.872501	0.53697926	20.28125
1.0164976	31.979965	0.54539829	20.331055
1.0179937	31.860271	0.55233568	20.380859
1.0212779	31.924297	0.55957103	20.430664
1.0229498	31.834471	0.56623977	20.480469
1.0252208	31.835941	0.57380468	20.530273
1.0290027	31.841585	0.58098298	20.580078
1.0294586	31.867462	0.58849275	20.629883
1.0345161	31.874249	0.59669012	20.679688
1.0354578	31.884563	0.60480034	20.729492
1.0384649	31.866053	0.61223543	20.779297
1.0419786	31.889933	0.62048322	20.829102
1.0445625	31.879129	0.62775838	20.878906
1.0461479	31.850489	0.63534349	20.928711
1.0496318	31.843773	0.64323789	20.978516
1.0506928	31.885712	0.65175122	21.02832
1.0532022	31.860201	0.65946633	21.078125
1.0559976	31.814545	0.66707909	21.12793
1.0578811	31.874466	0.67480284	21.177734
1.0603696	31.912537	0.68288332	21.227539
1.0629117	31.89356	0.69075793	21.277344
1.0656744	31.864407	0.69875962	21.327148
1.0673136	31.865814	0.70643991	21.376953
1.0716736	31.873657	0.71423745	21.426758
1.0741562	31.888702	0.72239178	21.476563
1.0764152	31.897125	0.73057002	21.526367
1.0781348	31.834646	0.73774487	21.576172
1.0802537	31.915014	0.74564791	21.625977
1.0825425	31.922291	0.75309753	21.675781
1.0853678	31.959902	0.76072884	21.725586
1.0878772	31.944496	0.76801699	21.775391
1.0902107	31.972351	0.77508616	21.825195
1.0934621	32.00219	0.78364873	21.875
1.0958105	32.008366	0.79134351	21.924805
1.0973454	31.956812	0.79902124	21.974609
1.1012703	31.996635	0.80625087	22.024414
1.1026829	31.979507	0.81408006	22.074219
1.106441	31.966341	0.82245207	22.124023
1.1078656	31.963377	0.82984316	22.173828
1.1118859	31.999414	0.83859062	22.223633
1.1129618	31.995798	0.84700787	22.273438
1.1159122	31.965891	0.85447448	22.323242
1.1179209	32.020184	0.86385489	22.373047
1.1205345	32.042912	0.87270665	22.422852
1.1228889	32.027447	0.88105363	22.472656
1.1253595	32.065407	0.88948745	22.522461
1.1279523	32.08387	0.89781892	22.572266
1.1310488	32.045177	0.90634364	22.62207
1.1321187	32.075329	0.9147591	22.671875
1.1362582	32.13076	0.92252874	22.72168
1.1372924	32.084682	0.93083894	22.771484
1.1394143	32.136784	0.93936753	22.821289
1.1427909	32.115242	0.94804281	22.871094
1.1447787	32.105179	0.95683998	22.920898
1.148349	32.09602	0.96563411	22.970703
1.1509627	32.096024	0.97522604	23.020508
1.1523128	32.091705	0.9844119	23.070313
1.1562079	32.016605	0.99527556	23.120117
1.1576116	31.924984	1.0052968	23.169922
1.1613905	31.941345	1.018229	23.219727
1.1635691	31.833122	1.0307851	23.269531
1.1647165	31.733988	1.0447911	23.319336
1.167345	31.640097	1.0576525	23.369141
1.1713296	31.576763	1.0700605	23.418945
1.1729151	31.481792	1.0804154	23.46875
1.1761367	31.539927	1.0911474	23.518555
1.1780292	31.545813	1.1019241	23.568359
1.1797428	31.539852	1.1107144	23.618164
1.1815846	31.485649	1.1196735	23.667969
1.1861265	31.623529	1.1310562	23.717773
1.1878341	31.601669	1.1394371	23.767578
1.18967	31.61903	1.1476368	23.817383
1.192981	31.744829	1.1552289	23.867188
1.1952281	31.775604	1.1632061	23.916992
1.1974514	31.887533	1.1707058	23.966797
1.1992544	31.954239	1.1778518	24.016602
1.2034148	32.058853	1.1841716	24.066406
1.2050092	32.176773	1.1915832	24.116211
1.2069196	32.236015	1.1974207	24.166016
1.2102544	32.30703	1.205021	24.21582
1.2124985	32.369148	1.2096401	24.265625
1.2149781	32.498093	1.2169759	24.31543
1.2174755	32.512852	1.2229127	24.365234
1.2190402	32.635441	1.2285722	24.415039
1.2224019	32.637508	1.2334353	24.464844
1.2265354	32.791065	1.2404706	24.514648
1.2281567	32.817413	1.2459443	24.564453
1.229915	32.881485	1.2517055	24.614258
1.2329996	32.922802	1.2570368	24.664063
1.2351334	32.952209	1.2622505	24.713867
1.2368917	32.993729	1.2666017	24.763672
1.2394637	33.03598	1.2718561	24.813477
1.2424558	33.084206	1.2764643	24.863281
1.244536	33.077305	1.2802449	24.913086
1.2479931	33.178841	1.2853255	24.962891
1.2509465	33.174366	1.2896017	25.012695
1.2535036	33.267757	1.2940979	25.0625
1.2549281	33.191402	1.2974904	25.112305
1.2580484	33.242043	1.3016214	25.162109
1.2607127	33.280186	1.3043311	25.211914
1.2620658	33.262543	1.3087244	25.261719
1.2652606	33.319038	1.311739	25.311523
1.2671649	33.328663	1.3146619	25.361328
1.2696475	33.384998	1.3182285	25.411133
1.2733489	33.423428	1.3222947	25.460938
1.2752295	33.438576	1.3258312	25.510742
1.2779057	33.439945	1.3288685	25.560547
1.2805283	33.482044	1.3323183	25.610352
1.2822688	33.500603	1.3350151	25.660156
1.2848616	33.50135	1.3384366	25.709961
1.2872159	33.539597	1.3418188	25.759766
1.2902051	33.578434	1.3447196	25.80957
1.2926847	33.596851	1.3486149	25.859375
1.2931108	33.605824	1.350081	25.90918
1.296559	33.613007	1.3536705	25.958984
1.300478	33.651711	1.3568195	26.008789
1.3015717	33.680016	1.3602195	26.058594
1.3058841	33.700542	1.3630065	26.108398
1.306963	33.715675	1.3651506	26.158203
1.3093144	33.756268	1.3683972	26.208008
1.3126671	33.786423	1.3711251	26.257813
1.3151854	33.779076	1.3744999	26.307617
1.3184726	33.832897	1.3780327	26.357422
1.3192743	33.807465	1.3801322	26.407227
1.3212413	33.845516	1.3836752	26.457031
1.3254374	33.862915	1.3858615	26.506836
1.3268203	33.885983	1.3888685	26.556641
1.3294905	33.960773	1.3926929	26.606445
1.3326675	33.927303	1.3944964	26.65625
1.3333976	33.963902	1.3974979	26.706055
1.3370216	34.009689	1.4007261	26.755859
1.3394088	34.017841	1.4039505	26.805664
1.340723	34.037411	1.4069104	26.855469
1.3452142	34.074509	1.4093747	26.905273
1.3480395	34.05854	1.4124376	26.955078
1.348716	34.097206	1.4145761	27.004883
1.3510227	34.067345	1.4173838	27.054688
1.3547271	34.136879	1.4201818	27.104492
1.3566434	34.167484	1.422868	27.154297
1.360327	34.174591	1.4259568	27.204102
1.3621062	34.213818	1.4289682	27.253906
1.3650537	34.270641	1.4320141	27.303711
1.3676494	34.236885	1.4349365	27.353516
1.3698727	34.268848	1.43848	27.40332
1.371488	34.314945	1.4408321	27.453125
1.3747841	34.29707	1.4435176	27.50293
1.3766497	34.347557	1.4465381	27.552734
1.3796419	34.339874	1.4490726	27.602539
1.3823986	34.392773	1.4519956	27.652344
1.3849556	34.413666	1.4551634	27.702148
1.3878316	34.405048	1.4575392	27.751953
1.3894916	34.428928	1.460659	27.801758
1.391387	34.438171	1.4637192	27.851563
1.3952941	34.486458	1.4660815	27.901367
1.3975233	34.520752	1.4694555	27.951172
1.3986111	34.544365	1.472086	28.000977
1.4018804	34.52142	1.4748397	28.050781
1.4045656	34.591961	1.4780256	28.100586
1.4075607	34.580265	1.4803376	28.150391
1.4098287	34.621609	1.4836755	28.200195
1.4121562	34.653763	1.486784	28.25
1.4151037	34.664326	1.4899781	28.299805
1.4171213	34.661682	1.4920156	28.349609
1.4186054	34.654991	1.4953074	28.399414
1.421836	34.701824	1.4980525	28.449219
1.4240801	34.748138	1.5009983	28.499023
1.426062	34.778427	1.5041844	28.548828
1.4287144	34.79213	1.5073285	28.598633
1.4319807	34.800697	1.509915	28.648438
1.433894	34.771324	1.5124178	28.698242
1.4373422	34.85844	1.515702	28.748047
1.4397442	34.857384	1.5184151	28.797852
1.4421284	34.838234	1.5205971	28.847656
1.4438182	34.874119	1.5231794	28.897461
1.4451593	34.898369	1.5260597	28.947266
1.4496028	34.896931	1.5292951	28.99707
1.453343	34.991474	1.5320969	29.046875
1.4544517	34.952595	1.5349588	29.09668
1.4578342	34.989311	1.5377941	29.146484
1.4585257	35.010506	1.5410912	29.196289
1.461485	35.003841	1.5437155	29.246094
1.4629871	35.042332	1.5469197	29.295898
1.4669776	35.041679	1.5488179	29.345703
1.4695436	35.081169	1.5517017	29.395508
1.4729083	35.102322	1.5547385	29.445313
1.473093	35.139187	1.5573847	29.495117
1.475969	35.141945	1.5604106	29.544922
1.4799148	35.16991	1.5629944	29.594727
1.4807135	35.198238	1.5661323	29.644531
1.4841944	35.17432	1.5678976	29.694336
1.4862627	35.237049	1.5718691	29.744141
1.488477	35.172859	1.5741924	29.793945
1.4914602	35.280361	1.5773455	29.84375
1.4942408	35.3083	1.5805242	29.893555
1.4974058	35.284447	1.5827415	29.943359
1.4992356	35.326206	1.5863875	29.993164
1.501146	35.274899	1.5884819	30.042969
1.5032113	35.345028	1.5912417	30.092773
1.5066475	35.388893	1.5942202	30.142578
1.5089929	35.386459	1.5968941	30.192383
1.5110523	35.410343	1.6003489	30.242188
1.5142888	35.423908	1.6025358	30.291992
1.5164644	35.460464	1.6059686	30.341797
1.5198022	35.48	1.6088734	30.391602
1.5206486	35.515766	1.6111208	30.441406
1.5241563	35.421356	1.6132265	30.491211
1.5258998	35.51091	1.6169816	30.541016
1.5285343	35.582851	1.619082	30.59082
