

Data
Lateral(mm),Raw(µm),,
0,-0.301718031804562,,
0.000982727706432343,-0.325785022845268,,
0.00196545541286469,-0.383352705655098,,
0.00294818305969238,-0.399695188074112,,
0.00393091082572937,-0.395666973748207,,
0.00491363859176636,-0.403546240935326,,
0.00589636611938477,-0.431180889081955,,
0.00687909412384033,-0.431165168395042,,
0.00786182165145874,-0.40848342022419,,
0.00884454917907715,-0.389603611574173,,
0.00982727718353272,-0.351040435228348,,
0.0108100051879883,-0.296650521762371,,
0.0117927322387695,-0.275672167084217,,
0.0127754602432251,-0.252623283808231,,
0.0137581882476807,-0.236427552344799,,
0.0147409152984619,-0.195174500198364,,
0.0157236433029175,-0.208990738182068,,
0.016706371307373,-0.201748637430668,,
0.0176890983581543,-0.191483010468483,,
0.0186718273162842,-0.18025065330267,,
0.0196545543670654,-0.184230914011002,,
0.0206372814178467,-0.187405333044529,,
0.0216200103759766,-0.171234581642151,,
0.0226027374267578,-0.13212139294982,,
0.0235854644775391,-0.121292858628035,,
0.0245681934356689,-0.141763926620483,,
0.0255509204864502,-0.18663984236002,,
0.0265336475372314,-0.204726032445431,,
0.0275163764953613,-0.215501495642662,,
0.0284991035461426,-0.177616131255627,,
0.0294818305969238,-0.188920207152367,,
0.0304645595550537,-0.210554688813686,,
0.031447286605835,-0.20903845249176,,
0.0324300155639648,-0.195038536505699,,
0.0334127426147461,-0.202217920184135,,
0.0343954696655273,-0.183756845099926,,
0.0353781967163086,-0.156324633011818,,
0.0363609237670898,-0.125767741112709,,
0.0373436546325684,-0.121657434979677,,
0.0383263816833496,-0.152610326195955,,
0.0393091087341309,-0.194321717362404,,
0.0402918357849121,-0.200987877678871,,
0.0412745628356934,-0.19793182400465,,
0.0422572898864746,-0.181570786020756,,
0.0432400207519531,-0.153528348041773,,
0.0442227478027344,-0.117400414707661,,
0.0452054748535156,-0.12101426743865,,
0.0461882019042969,-0.159904237103462,,
0.0471709289550781,-0.160689148542881,,
0.0481536560058594,-0.129768094478846,,
0.0491363868713379,-0.126307159483433,,
0.0501191139221191,-0.115060167720318,,
0.0511018409729004,-0.104387892240286,,
0.0520845680236816,-0.119733657337427,,
0.0530672950744629,-0.13619874822855,,
0.0540500221252441,-0.150132016969919,,
0.0550327529907227,-0.119582037386894,,
0.0560154800415039,-0.0847384970593452,,
0.0569982070922852,-0.0919085753428936,,
0.0579809341430664,-0.095791428539753,,
0.0589636611938477,-0.110770325452089,,
0.0599463882446289,-0.0985475281941891,,
0.0609291191101074,-0.0590662701755762,,
0.0619118461608887,-0.0440742803609371,,
0.0628945732116699,-0.0480197401809692,,
0.0638773002624512,-0.0537768342888355,,
0.0648600311279297,-0.0617637532055378,,
0.0658427581787109,-0.0839992566084862,,
0.0668254852294922,-0.069775191975832,,
0.0678082122802734,-0.05043119967103,,
0.0687909393310547,-0.0818178456246853,,
0.0697736663818359,-0.105263814307451,,
0.0707563934326172,-0.127904880138636,,
0.0717391204833984,-0.131944710100889,,
0.0727218475341797,-0.134621654071808,,
0.0737045745849609,-0.139449055472612,,
0.0746873092651367,-0.135031478021145,,
0.075670036315918,-0.148527181507349,,
0.0766527633666992,-0.177886825284958,,
0.0776354904174805,-0.249990915532112,,
0.0786182174682617,-0.312006926856041,,
0.079600944519043,-0.328322901325226,,
0.0805836715698242,-0.290953539953232,,
0.0815663986206055,-0.265655217826366,,
0.0825491256713867,-0.263814866592884,,
0.083531852722168,-0.260940134658813,,
0.0845145797729492,-0.266152518010139,,
0.0854973068237305,-0.259991849570274,,
0.0864800415039063,-0.288122251603603,,
0.0874627685546875,-0.285889067280293,,
0.0884454956054688,-0.28949928437233,,
0.08942822265625,-0.314109228177071,,
0.0904109497070313,-0.332769057660103,,
0.0913936767578125,-0.306300814530849,,
0.0923764038085938,-0.268504656758308,,
0.093359130859375,-0.238334965009689,,
0.0943418579101563,-0.191456925909519,,
0.0953245849609375,-0.200847993018627,,
0.0963073120117188,-0.22064425880909,,
0.0972900466918945,-0.280168670115471,,
0.0982727737426758,-0.264813111803532,,
0.099255500793457,-0.253135881288052,,
0.100238227844238,-0.211782687997818,,
0.10122095489502,-0.196958172280788,,
0.102203681945801,-0.188754569282532,,
0.103186408996582,-0.163682540369034,,
0.104169136047363,-0.151076629602909,,
0.105151863098145,-0.152071496890783,,
0.106134590148926,-0.129524230544567,,
0.107117317199707,-0.143297116985321,,
0.108100044250488,-0.13119459954977,,
0.109082778930664,-0.132662624537945,,
0.110065505981445,-0.156097308933735,,
0.111048233032227,-0.157639592998028,,
0.112030960083008,-0.174655340526104,,
0.113013687133789,-0.155782158863544,,
0.11399641418457,-0.1139284623456,,
0.114979141235352,-0.0821350114035606,,
0.115961868286133,-0.0527845303565264,,
0.116944595336914,-0.0336760538226366,,
0.117927322387695,0.0101594421438873,,
0.118910049438477,0.0341764489015937,,
0.119892776489258,0.0500673918658495,,
0.120875511169434,0.0429658798921108,,
0.121858238220215,0.0174497657342255,,
0.122840965270996,-0.0177135106308758,,
0.123823692321777,-0.0323673043361306,,
0.124806419372559,-0.075486743953228,,
0.12578914642334,-0.0752377993285656,,
0.126771873474121,-0.0591083561480045,,
0.127754600524902,-0.0407937697011232,,
0.128737335205078,-0.0285085153874755,,
0.129720062255859,-0.043385128890276,,
0.130702789306641,-0.0309897078132629,,
0.131685516357422,-0.0485964537644386,,
0.132668243408203,-0.0895417099559307,,
0.133650970458984,-0.0804530359661579,,
0.134633697509766,-0.0656277286922932,,
0.135616424560547,-0.0466182980084419,,
0.136599151611328,-0.0013300117903389,,
0.137581878662109,-0.000870437616640702,,
0.138564605712891,-0.0475297572958469,,
0.139547332763672,-0.048470228061676,,
0.140530059814453,-0.0941406367599964,,
0.141512786865234,-0.0828487747693062,,
0.142495513916016,-0.0639168384200335,,
0.143478240966797,-0.0286611454933882,,
0.144460968017578,-0.0281349488830566,,
0.145443695068359,-0.04383442943573,,
0.146426422119141,-0.0436857318025827,,
0.147409149169922,-0.0495075448858738,,
0.148391876220703,-0.0332326531368494,,
0.149374618530273,-0.0257004652136564,,
0.150357345581055,-0.015113531755954,,
0.151340072631836,-0.0245189170697331,,
0.152322799682617,-0.012254443424046,,
0.153305526733398,-0.0188237369728088,,
0.15428825378418,-0.000802397453393787,,
0.155270980834961,0.00424771228846163,,
0.156253707885742,0.000923860943717882,,
0.157236434936523,-0.0103830385415256,,
0.158219161987305,-0.0201724554774165,,
0.159201889038086,-0.0249473541098833,,
0.160184616088867,-0.0408845364189148,,
0.161167343139648,-0.0423180044287443,,
0.16215007019043,-0.0283115074759722,,
0.163132797241211,-0.0192961917062104,,
0.164115524291992,-0.0213489275330305,,
0.165098251342773,-0.0107441921001673,,
0.166080978393555,-0.0244311255931854,,
0.167063705444336,-0.00246465515825897,,
0.168046432495117,0.0281347164782882,,
0.169029159545898,0.0184021282608807,,
0.17001188659668,0.0253658690771461,,
0.170994613647461,0.00593599400624633,,
0.171977355957031,0.0128069869115949,,
0.172960083007813,0.0257575792607665,,
0.173942810058594,0.0807920708036423,,
0.174925537109375,0.0368259276911616,,
0.175908264160156,0.0471906626313925,,
0.176890991210938,0.0529587602996826,,
0.177873718261719,0.126557061339617,,
0.1788564453125,0.119606695302725,,
0.179839172363281,0.124924144017696,,
0.180821899414063,0.139985086716413,,
0.181804626464844,0.181049260516167,,
0.182787353515625,0.222775240259171,,
0.183770080566406,0.26996196811676,,
0.184752807617188,0.246201346387863,,
0.185735534667969,0.243340457494259,,
0.18671826171875,0.243739549405575,,
0.187700988769531,0.135693155106306,,
0.188683715820313,0.0854146062505245,,
0.189666442871094,0.126969342796803,,
0.190649169921875,0.155331505308151,,
0.191631896972656,0.0517656816577911,,
0.192614624023438,0.0377831016868353,,
0.193597351074219,0.0726551518666744,,
0.194580093383789,0.0674801373612881,,
0.19556282043457,0.0528377073287964,,
0.196545547485352,0.0643097083264589,,
0.197528274536133,0.0614536470091343,,
0.198511001586914,0.100375499846935,,
0.199493728637695,0.134377026193142,,
0.200476455688477,0.132211722470522,,
0.201459182739258,0.109882815361023,,
0.202441909790039,0.0893836194884777,,
0.20342463684082,0.0407636767351627,,
0.204407363891602,-0.00570274878390133,,
0.205390090942383,0.0196812898591161,,
0.206372817993164,0.0972413489663601,,
0.207355545043945,0.153689208958149,,
0.208338272094727,0.175614817860127,,
0.209320999145508,0.202932014899254,,
0.210303726196289,0.222175902876854,,
0.21128645324707,0.22518183075428,,
0.212269180297852,0.250217926669121,,
0.213251907348633,0.241010353479385,,
0.214234634399414,0.257132322890759,,
0.215217361450195,0.261303348796368,,
0.216200088500977,0.259501581356525,,
0.217182815551758,0.249121804535389,,
0.218165557861328,0.257449718773365,,
0.219148284912109,0.307073318777084,,
0.220131011962891,0.360723678851128,,
0.221113739013672,0.372554655475617,,
0.222096466064453,0.395900317339897,,
0.223079193115234,0.428796278095245,,
0.224061920166016,0.463602063002586,,
0.225044647216797,0.520876170268059,,
0.226027374267578,0.545943707556725,,
0.227010101318359,0.584173178267479,,
0.227992828369141,0.618465960712433,,
0.228975555419922,0.640913408060074,,
0.229958282470703,0.670360205926895,,
0.230941009521484,0.69495788980484,,
0.231923736572266,0.740111605176926,,
0.232906463623047,0.806472711277008,,
0.233889190673828,0.895724536552429,,
0.234871917724609,0.943265292806625,,
0.235854644775391,1.01759328959465,,
0.236837371826172,1.09495254407883,,
0.237820098876953,1.21862118691444,,
0.238802825927734,1.27817932222366,,
0.239785552978516,1.36276957725525,,
0.240768295288086,1.47150533472061,,
0.241751022338867,1.60995724027634,,
0.242733749389648,1.78726405689239,,
0.24371647644043,2.08527541212082,,
0.244699203491211,2.41365442193985,,
0.245681930541992,2.77503951095581,,
0.246664657592773,3.14102004760742,,
0.247647384643555,3.60275878582001,,
0.248630111694336,4.16793861305237,,
0.249612838745117,4.86149997570038,,
0.250595565795898,5.41878161201477,,
0.25157829284668,5.82483686721802,,
0.252561019897461,6.18704679527283,,
0.253543746948242,6.78784064216614,,
0.254526473999023,7.05899281723022,,
0.255509201049805,7.25028773170471,,
0.256491943359375,7.46166801429749,,
0.257474670410156,7.36782398124695,,
0.258457397460937,7.20299224761963,,
0.259440124511719,6.99039672279358,,
0.2604228515625,6.73572424560547,,
0.261405578613281,6.50860354240417,,
0.262388305664063,6.27282298652649,,
0.263371032714844,6.0232005683136,,
0.264353759765625,5.75253496139526,,
0.265336486816406,5.48405066421509,,
0.266319213867187,5.21382862365723,,
0.267301940917969,4.92247238376617,,
0.26828466796875,4.64628517089844,,
0.269267395019531,4.34888747470856,,
