

Data
Lateral(mm),Raw(µm),,
0,-0.266017419507504,,
0.000982727706432343,-0.255253884887695,,
0.00196545541286469,-0.253994683637619,,
0.00294818305969238,-0.276436903028488,,
0.00393091082572937,-0.29005681650877,,
0.00491363859176636,-0.292590092914104,,
0.00589636611938477,-0.286999382212162,,
0.00687909412384033,-0.291772028129101,,
0.00786182165145874,-0.290407365736961,,
0.00884454917907715,-0.283112488393784,,
0.00982727718353272,-0.270452843804359,,
0.0108100051879883,-0.267330078456402,,
0.0117927322387695,-0.271710517165661,,
0.0127754602432251,-0.273213867678642,,
0.0137581882476807,-0.251400604622364,,
0.0147409152984619,-0.252364444723129,,
0.0157236433029175,-0.261348927743435,,
0.016706371307373,-0.257477975511551,,
0.0176890983581543,-0.257226352479458,,
0.0186718273162842,-0.265018474781513,,
0.0196545543670654,-0.262360666236877,,
0.0206372814178467,-0.265869324746132,,
0.0216200103759766,-0.267739994447231,,
0.0226027374267578,-0.261668109230995,,
0.0235854644775391,-0.278407750689983,,
0.0245681934356689,-0.293711287150383,,
0.0255509204864502,-0.300223057067394,,
0.0265336475372314,-0.309028132810593,,
0.0275163764953613,-0.31209594938755,,
0.0284991035461426,-0.313121586146355,,
0.0294818305969238,-0.313551272649765,,
0.0304645595550537,-0.330420526938438,,
0.031447286605835,-0.342326425337791,,
0.0324300155639648,-0.374120465345383,,
0.0334127426147461,-0.373503566446304,,
0.0343954696655273,-0.369106817984581,,
0.0353781967163086,-0.375657595086098,,
0.0363609237670898,-0.394085995440483,,
0.0373436546325684,-0.378844513354301,,
0.0383263816833496,-0.376400296297073,,
0.0393091087341309,-0.362994931535721,,
0.0402918357849121,-0.350533323421478,,
0.0412745628356934,-0.348197163076401,,
0.0422572898864746,-0.356188647251129,,
0.0432400207519531,-0.342759314885139,,
0.0442227478027344,-0.37883586145401,,
0.0452054748535156,-0.343119381203651,,
0.0461882019042969,-0.351342478590012,,
0.0471709289550781,-0.364686801433563,,
0.0481536560058594,-0.323681911559105,,
0.0491363868713379,-0.326856128101349,,
0.0501191139221191,-0.332662142262459,,
0.0511018409729004,-0.313093900065422,,
0.0520845680236816,-0.318588261733055,,
0.0530672950744629,-0.287117416222096,,
0.0540500221252441,-0.266177976686954,,
0.0550327529907227,-0.265715026388168,,
0.0560154800415039,-0.27100120860815,,
0.0569982070922852,-0.267748885655403,,
0.0579809341430664,-0.276493324463367,,
0.0589636611938477,-0.274353230905533,,
0.0599463882446289,-0.270359108748436,,
0.0609291191101074,-0.263589493794441,,
0.0619118461608887,-0.253259897994995,,
0.0628945732116699,-0.271970644831657,,
0.0638773002624512,-0.320280978412628,,
0.0648600311279297,-0.314901999959946,,
0.0658427581787109,-0.338053012475967,,
0.0668254852294922,-0.384228277964592,,
0.0678082122802734,-0.342580643939972,,
0.0687909393310547,-0.30768084785223,,
0.0697736663818359,-0.284861276750565,,
0.0707563934326172,-0.311458690910339,,
0.0717391204833984,-0.312265673899651,,
0.0727218475341797,-0.30543409661293,,
0.0737045745849609,-0.321983672389984,,
0.0746873092651367,-0.334435376839638,,
0.075670036315918,-0.311063685641289,,
0.0766527633666992,-0.283511248955727,,
0.0776354904174805,-0.254605360531807,,
0.0786182174682617,-0.25517885266304,,
0.079600944519043,-0.240709561882019,,
0.0805836715698242,-0.237109303679466,,
0.0815663986206055,-0.248847760195732,,
0.0825491256713867,-0.260914620757103,,
0.083531852722168,-0.263042712104321,,
0.0845145797729492,-0.263536201770306,,
0.0854973068237305,-0.256195727071762,,
0.0864800415039063,-0.263087812435627,,
0.0874627685546875,-0.253917166292667,,
0.0884454956054688,-0.258356603598595,,
0.08942822265625,-0.257840839891434,,
0.0904109497070313,-0.252913012018204,,
0.0913936767578125,-0.258607968914509,,
0.0923764038085938,-0.248565137588978,,
0.093359130859375,-0.247282281675339,,
0.0943418579101563,-0.241283440587521,,
0.0953245849609375,-0.243399879481792,,
0.0963073120117188,-0.251532518489361,,
0.0972900466918945,-0.248698800244331,,
0.0982727737426758,-0.253585227854252,,
0.099255500793457,-0.245768548882008,,
0.100238227844238,-0.248917049031258,,
0.10122095489502,-0.259034526007175,,
0.102203681945801,-0.263795169713497,,
0.103186408996582,-0.261443086190224,,
0.104169136047363,-0.258233967514038,,
0.105151863098145,-0.2507163681674,,
0.106134590148926,-0.25323504679203,,
0.107117317199707,-0.245287760941982,,
0.108100044250488,-0.24026362085104,,
0.109082778930664,-0.246723442549705,,
0.110065505981445,-0.238524901833534,,
0.111048233032227,-0.239137014575005,,
0.112030960083008,-0.225508670094013,,
0.113013687133789,-0.221187929496765,,
0.11399641418457,-0.212278975725174,,
0.114979141235352,-0.222017315385342,,
0.115961868286133,-0.22835304674387,,
0.116944595336914,-0.232312101092339,,
0.117927322387695,-0.239943206007481,,
0.118910049438477,-0.282703934617043,,
0.119892776489258,-0.292940273976326,,
0.120875511169434,-0.29140377011776,,
0.121858238220215,-0.331479629983902,,
0.122840965270996,-0.349676932559013,,
0.123823692321777,-0.32166881685257,,
0.124806419372559,-0.291658540968895,,
0.12578914642334,-0.266839681384563,,
0.126771873474121,-0.237746267623901,,
0.127754600524902,-0.237906070063114,,
0.128737335205078,-0.227103933241367,,
0.129720062255859,-0.221790064940453,,
0.130702789306641,-0.209126701874733,,
0.131685516357422,-0.21015071870327,,
0.132668243408203,-0.215518357644081,,
0.133650970458984,-0.21129656165123,,
0.134633697509766,-0.21214299362421,,
0.135616424560547,-0.212358554799557,,
0.136599151611328,-0.209508232269287,,
0.137581878662109,-0.185624477431774,,
0.138564605712891,-0.19072648462534,,
0.139547332763672,-0.18455145771265,,
0.140530059814453,-0.189952710206509,,
0.141512786865234,-0.181319604787827,,
0.142495513916016,-0.174917824454308,,
0.143478240966797,-0.168057530221939,,
0.144460968017578,-0.166797923989296,,
0.145443695068359,-0.162074667537212,,
0.146426422119141,-0.172468361032009,,
0.147409149169922,-0.168739907438755,,
0.148391876220703,-0.159712146508694,,
0.149374618530273,-0.161149079880714,,
0.150357345581055,-0.153582468439341,,
0.151340072631836,-0.154019444628954,,
0.152322799682617,-0.147556033312082,,
0.153305526733398,-0.148609024802446,,
0.15428825378418,-0.140466804275513,,
0.155270980834961,-0.135683085767031,,
0.156253707885742,-0.126846025605202,,
0.157236434936523,-0.113995717064142,,
0.158219161987305,-0.107599459220171,,
0.159201889038086,-0.0989801784336567,,
0.160184616088867,-0.0897916486287117,,
0.161167343139648,-0.0700128937321901,,
0.16215007019043,-0.0627359920924902,,
0.163132797241211,-0.0478139814245701,,
0.164115524291992,-0.0415570744001865,,
0.165098251342773,-0.0282422117373347,,
0.166080978393555,-0.0136068079222739,,
0.167063705444336,-0.00787039956457913,,
0.168046432495117,-0.00234746548520401,,
0.169029159545898,-0.00138576693110168,,
0.17001188659668,0.00865385387212038,,
0.170994613647461,0.0110462504185736,,
0.171977355957031,0.0170903724691272,,
0.172960083007813,0.0221504639670253,,
0.173942810058594,0.0266949850448966,,
0.174925537109375,0.0397456702160835,,
0.175908264160156,0.053097163091898,,
0.176890991210938,0.0548606136584282,,
0.177873718261719,0.0735272035890818,,
0.1788564453125,0.0878788423323631,,
0.179839172363281,0.10108488203764,,
0.180821899414063,0.103916013916731,,
0.181804626464844,0.110113434524536,,
0.182787353515625,0.11199467058897,,
0.183770080566406,0.134296931686401,,
0.184752807617188,0.138239814344645,,
0.185735534667969,0.155295535492897,,
0.18671826171875,0.154706874923706,,
0.187700988769531,0.181679174082279,,
0.188683715820313,0.191276598217487,,
0.189666442871094,0.205258842236996,,
0.190649169921875,0.207449208858013,,
0.191631896972656,0.212651909444332,,
0.192614624023438,0.225668675024509,,
0.193597351074219,0.228195876691341,,
0.194580093383789,0.240827209317684,,
0.19556282043457,0.259113865773678,,
0.196545547485352,0.286509537389278,,
0.197528274536133,0.305092880392075,,
0.198511001586914,0.334110654454231,,
0.199493728637695,0.35663456987381,,
0.200476455688477,0.388314552063942,,
0.201459182739258,0.428276575012207,,
0.202441909790039,0.455032668704987,,
0.20342463684082,0.48284407333374,,
0.204407363891602,0.522696161923409,,
0.205390090942383,0.57872785630703,,
0.206372817993164,0.613167831506729,,
0.207355545043945,0.647193288640976,,
0.208338272094727,0.696704837331772,,
0.209320999145508,0.738261497545242,,
0.210303726196289,0.794790952320099,,
0.21128645324707,0.855242626438141,,
0.212269180297852,0.931388184986115,,
0.213251907348633,0.998797459602356,,
0.214234634399414,1.08299208348274,,
0.215217361450195,1.1762656065464,,
0.216200088500977,1.29856761730194,,
0.217182815551758,1.39751148536682,,
0.218165557861328,1.52955347412109,,
0.219148284912109,1.66688512426376,,
0.220131011962891,1.79597044574738,,
0.221113739013672,1.91633582986832,,
0.222096466064453,2.10254283790588,,
0.223079193115234,2.28790880760193,,
0.224061920166016,2.5084776292038,,
0.225044647216797,2.96033361465454,,
0.226027374267578,3.46585347187042,,
0.227010101318359,4.10156241214752,,
0.227992828369141,4.83521675437927,,
0.228975555419922,5.55383843826294,,
0.229958282470703,6.2035070539856,,
0.230941009521484,6.84691567008972,,
0.231923736572266,7.54586727706909,,
0.232906463623047,8.13489100517273,,
0.233889190673828,8.75950312858582,,
0.234871917724609,9.21911151123047,,
0.235854644775391,9.54746430763245,,
0.236837371826172,9.60445286537171,,
0.237820098876953,9.46601833724976,,
0.238802825927734,9.23900543304443,,
0.239785552978516,8.98438361549377,,
0.240768295288086,8.72132637924194,,
0.241751022338867,8.44902317008972,,
0.242733749389648,8.1642382509613,,
0.24371647644043,7.88412579978943,,
0.244699203491211,7.6113843258667,,
0.245681930541992,7.35568569648743,,
0.246664657592773,7.05143922966003,,
0.247647384643555,6.77962376678467,,
0.248630111694336,6.48258864044189,,
0.249612838745117,6.23111655639648,,
0.250595565795898,5.96877208946228,,
0.25157829284668,5.70273948310852,,
0.252561019897461,5.40980366394043,,
0.253543746948242,5.13757821144104,,
0.254526473999023,4.93555464607239,,
0.255509201049805,4.6721257094574,,
0.256491943359375,4.37472683513641,,
0.257474670410156,4.07997492687225,,
0.258457397460937,3.82622787166595,,
0.259440124511719,3.56936524875641,,
0.2604228515625,3.29548452205658,,
0.261405578613281,3.01808147789001,,
0.262388305664063,2.73975654613495,,
0.263371032714844,2.47989734676361,,
0.264353759765625,2.22072823768616,,
0.265336486816406,1.95123487121582,,
0.266319213867187,1.67034779884338,,
0.267301940917969,1.41159442277908,,
0.26828466796875,1.11930156866074,,
0.269267395019531,0.833001572933197,,
0.270250122070313,0.560500143222809,,
0.271232849121094,0.31918273932457,,
0.272215576171875,0.0858657016050816,,
0.273198303222656,-0.186805277738571,,
0.274181030273437,-0.499250211648941,,
0.275163757324219,-0.766750842990875,,
0.276146484375,-1.03069896725655,,
0.277129211425781,-1.30605287326813,,
0.278111938476563,-1.58220385860443,,
0.279094665527344,-1.84417250171661,,
0.280077392578125,-2.09451564163208,,
0.281060119628906,-2.37381459327698,,
0.282042846679687,-2.62881252918243,,
0.283025573730469,-2.89770622692108,,
0.28400830078125,-3.17222461708069,,
0.284991027832031,-3.43643877807617,,
0.285973754882813,-3.7316159916687,,
0.286956481933594,-3.98001197540283,,
0.287939208984375,-4.25424466876984,,
0.288921936035156,-4.55935706195831,,
0.289904663085937,-4.86379085163116,,
0.290887390136719,-5.1366080204773,,
0.2918701171875,-5.41105955169678,,
0.292852844238281,-5.70195543685913,,
0.293835571289063,-6.0022716583252,,
0.294818298339844,-6.28449885482788,,
0.295801025390625,-6.52554447860718,,
0.296783752441406,-6.78819054710388,,
0.297766510009766,-7.08298133369446,,
0.298749237060547,-7.3619085849762,,
0.299731964111328,-7.60978265663147,,
0.300714691162109,-7.90203398162842,,
0.301697418212891,-8.19246862846375,,
0.302680145263672,-8.47026664108276,,
0.303662872314453,-8.72252277137756,,
0.304645599365234,-8.9752607572937,,
0.305628326416016,-9.23312125724792,,
0.306611053466797,-9.49856361991882,,
0.307593780517578,-9.76551811386108,,
0.308576507568359,-10.0275933778381,,
0.309559234619141,-10.2939240513611,,
0.310541961669922,-10.5674766685486,,
0.311524688720703,-10.8423075579834,,
0.312507415771484,-11.1269334294128,,
0.313490142822266,-11.4340993051147,,
0.314472869873047,-11.7223950549316,,
0.315455596923828,-12.0938951358032,,
