MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	345.9834	s	9/20/2023 17:18:03
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
mm	kN	%	s
0.21711886	20.039215	0.12068669	4.34375
0.21831095	20.1024	0.12106013	4.3935547
0.2212733	20.303856	0.12236177	4.4433594
0.22450686	20.507767	0.12495818	4.4931641
0.22674203	20.653555	0.12462334	4.5429688
0.22783875	20.857042	0.12628576	4.5927734
0.23196638	20.983984	0.12679116	4.6425781
0.23439527	21.160837	0.12754236	4.6923828
0.23798943	21.320589	0.12835069	4.7421875
0.23809373	21.408447	0.13006061	4.7919922
0.24190843	21.589476	0.13032886	4.8417969
0.24335086	21.758524	0.13206625	4.8916016
0.24760365	21.92411	0.13269335	4.9414063
0.2489239	22.055185	0.13378771	4.9912109
0.25160015	22.247084	0.13472983	5.0410156
0.25320351	22.315926	0.13519193	5.0908203
0.25719702	22.557034	0.13668692	5.140625
0.25903583	22.685305	0.13827834	5.1904297
0.26123524	22.822613	0.13833635	5.2402344
0.26378632	23.025879	0.14022127	5.2900391
0.26557744	23.124897	0.13983732	5.3398438
0.26892722	23.323597	0.14229876	5.3896484
0.27201772	23.521429	0.14263591	5.4394531
0.27368665	23.644613	0.14433905	5.4892578
0.27683079	23.811001	0.1445635	5.5390625
0.2779156	23.919193	0.14532562	5.5888672
0.28093755	24.028421	0.14590174	5.6386719
0.28315783	24.16033	0.14664482	5.6884766
0.28702617	24.383741	0.14850795	5.7382813
0.28770566	24.473314	0.14852268	5.7880859
0.29146075	24.62286	0.14986761	5.8378906
0.29496551	24.787121	0.15029411	5.8876953
0.29580593	24.901714	0.15181385	5.9375
0.29831231	25.155622	0.15287764	5.9873047
0.30179918	25.2425	0.15405077	6.0371094
0.30381978	25.391668	0.15456392	6.0869141
0.30701756	25.547953	0.15555339	6.1367188
0.30885935	25.657717	0.1561452	6.1865234
0.31086802	25.796755	0.15722278	6.2363281
0.31374097	25.955353	0.1580461	6.2861328
0.3161788	26.114929	0.15880497	6.3359375
0.31873286	26.230665	0.1597164	6.3857422
0.3205061	26.310911	0.15924834	6.4355469
0.32313764	26.487799	0.16121762	6.4853516
0.32656789	26.59807	0.16207626	6.5351563
0.32862425	26.696938	0.16274858	6.5849609
0.33060014	26.871441	0.16383767	6.6347656
0.33470988	27.073484	0.1647034	6.6845703
0.33475757	27.106098	0.16581833	6.734375
0.33740103	27.342997	0.16723412	6.7841797
0.3424108	27.490217	0.16760159	6.8339844
0.34290552	27.575562	0.1681733	6.8837891
0.34658015	27.753098	0.16926752	6.9335938
0.34835339	27.882648	0.17006347	6.9833984
0.3513515	28.038115	0.17088479	7.0332031
0.35291314	28.123518	0.17104192	7.0830078
0.35500526	28.256517	0.17229123	7.1328125
0.35894811	28.383032	0.17288296	7.1826172
0.36028624	28.467649	0.17433842	7.2324219
0.36369562	28.615414	0.17493752	7.2822266
0.36548078	28.784472	0.17640914	7.3320313
0.36817491	28.872387	0.17680512	7.3818359
0.37133098	29.0422	0.17755708	7.4316406
0.3732264	29.171865	0.1778727	7.4814453
0.37397444	29.237803	0.17891693	7.53125
0.37831664	29.484322	0.1799802	7.5810547
0.38012266	29.568253	0.18014157	7.6308594
0.38307309	29.673489	0.18132626	7.6806641
0.38610399	29.873056	0.18289427	7.7304688
0.38821101	30.02585	0.18382001	7.7802734
0.39003491	30.110321	0.18465433	7.8300781
0.39339364	30.254627	0.18511695	7.8798828
0.39555728	30.371695	0.18575826	7.9296875
0.39751828	30.488724	0.1862632	7.9794922
0.40146112	30.620134	0.18788902	8.0292969
0.40370226	30.668964	0.18780255	8.0791016
0.40628016	30.818464	0.18837722	8.1289063
0.40808916	30.935919	0.18976533	8.1787109
0.41082799	31.041843	0.19054745	8.2285156
0.41519105	31.218527	0.19219305	8.2783203
0.41619241	31.188848	0.1920798	8.328125
0.41930079	31.414194	0.19326714	8.3779297
0.42033494	31.44171	0.19331561	8.4277344
0.42401254	31.503172	0.19436291	8.4775391
0.42586327	31.542299	0.19434129	8.5273438
0.42853653	31.633406	0.1958048	8.5771484
0.43061972	31.60215	0.19547124	8.6269531
0.43291748	31.362488	0.19464932	8.6767578
0.43699443	31.094761	0.19274287	8.7265625
0.43893456	30.807348	0.19207335	8.7763672
0.44080913	30.543367	0.18990308	8.8261719
0.44346154	30.33358	0.18819249	8.8759766
0.44730306	30.169277	0.18697722	8.9257813
0.44852197	29.989546	0.1858726	8.9755859
0.45011342	29.825029	0.18564138	9.0253906
0.45428574	29.791338	0.18484163	9.0751953
0.45529008	29.59746	0.18368436	9.125
0.45889616	29.64698	0.18423274	9.1748047
0.46143234	29.573509	0.18324147	9.2246094
0.46322942	29.59362	0.18411693	9.2744141
0.46448708	29.525644	0.18322125	9.3242188
0.46879351	29.56818	0.18404482	9.3740234
0.47078729	29.549688	0.18404406	9.4238281
0.47293901	29.565565	0.18367763	9.4736328
0.47555268	29.530275	0.18322344	9.5234375
0.47711432	29.51775	0.18431944	9.5732422
0.48138797	29.527193	0.18328531	9.6230469
0.48199594	29.527851	0.18371029	9.6728516
0.48466325	29.517012	0.18380579	9.7226563
0.48800409	29.543612	0.1842252	9.7724609
0.49104691	29.546347	0.18296763	9.8222656
0.49281716	29.591827	0.18539493	9.8720703
0.49485564	29.618963	0.18437016	9.921875
0.49773157	29.609015	0.1845753	9.9716797
0.50016046	29.621885	0.18463488	10.021484
0.50295293	29.680231	0.18533576	10.071289
0.50564408	29.667875	0.18507105	10.121094
0.50831735	29.673578	0.1853444	10.170898
0.51069558	29.694445	0.18515691	10.220703
0.51364899	29.71434	0.1856681	10.270508
0.51462054	29.692961	0.18555655	10.320313
0.51710308	29.698378	0.1857754	10.370117
0.52130222	29.692738	0.18616232	10.419922
0.52267909	29.752256	0.18613932	10.469727
0.52627325	29.719526	0.18680422	10.519531
0.52842498	29.739901	0.18732312	10.569336
0.5292058	29.751106	0.18709743	10.619141
0.53217709	29.700804	0.18721566	10.668945
0.53526163	29.766584	0.18732613	10.71875
0.53836703	29.711111	0.18701081	10.768555
0.54053366	29.751818	0.18764827	10.818359
0.54228604	29.673658	0.18645354	10.868164
0.54734349	29.727777	0.18777421	10.917969
0.5490303	29.669735	0.18673797	10.967773
0.55011213	29.647503	0.18733358	11.017578
0.55250823	29.599398	0.18736228	11.067383
0.55602491	29.636721	0.18831322	11.117188
0.55889785	29.636173	0.1881212	11.166992
0.55948198	29.659931	0.18953158	11.216797
0.56270063	29.60556	0.18888485	11.266602
0.56507885	29.595556	0.18872875	11.316406
0.56831241	29.659922	0.18950415	11.366211
0.57002306	29.682806	0.18970607	11.416016
0.57314634	29.688505	0.18992236	11.46582
0.57475865	29.664391	0.18963805	11.515625
0.57731867	29.644846	0.19008897	11.56543
0.57979524	29.713789	0.19053558	11.615234
0.58304965	29.714344	0.19016445	11.665039
0.58490634	29.697092	0.19030155	11.714844
0.58890581	29.707464	0.19141945	11.764648
0.58974922	29.725904	0.19162767	11.814453
0.59331357	29.688465	0.19211289	11.864258
0.59550107	29.697393	0.19295767	11.914063
0.597772	29.710154	0.19345057	11.963867
0.59999526	29.661366	0.19465603	12.013672
0.60269237	29.682571	0.19540165	12.063477
0.60369074	29.686285	0.19661593	12.113281
0.60783625	29.708517	0.19953085	12.163086
0.60958862	29.668539	0.200094	12.212891
0.61174333	29.737759	0.20255744	12.262695
0.61498284	29.723118	0.20471239	12.3125
0.61803758	29.73049	0.20679501	12.362305
0.6208092	29.741793	0.20971885	12.412109
0.62275231	29.771208	0.2119768	12.461914
0.62464178	29.694324	0.21488485	12.511719
0.62811375	29.736584	0.21753477	12.561523
0.62877238	29.698494	0.22008382	12.611328
0.63196719	29.748508	0.22374612	12.661133
0.63503385	29.709915	0.22688033	12.710938
0.63646138	29.777418	0.23096882	12.760742
0.64019263	29.784723	0.23581973	12.810547
0.64266324	29.778725	0.24191837	12.860352
0.64541996	29.796703	0.24697714	12.910156
0.64755678	29.806572	0.25173652	12.959961
0.64970851	29.811985	0.25800216	13.009766
0.65430403	29.860584	0.26436225	13.05957
0.65307915	29.79534	0.27068514	13.109375
0.65761507	29.834675	0.27778432	13.15918
0.65914094	29.789286	0.28462249	13.208984
0.66208839	29.831146	0.29212037	13.258789
0.66537857	29.833014	0.29892692	13.308594
0.66800416	29.79842	0.30535558	13.358398
0.67013204	29.840796	0.31250733	13.408203
0.67321062	29.815397	0.32008368	13.458008
0.67465305	29.78717	0.32777646	13.507813
0.6778419	29.850128	0.33694461	13.557617
0.67962408	29.827805	0.3450515	13.607422
0.6818831	29.824337	0.35377577	13.657227
0.6839931	29.789167	0.3622663	13.707031
0.68677664	29.796722	0.36989495	13.756836
0.68808496	29.780706	0.37759846	13.806641
0.69201291	29.839201	0.3868328	13.856445
0.69395602	29.789661	0.39470011	13.90625
0.69760978	29.809536	0.40319735	13.956055
0.69892406	29.810364	0.41113082	14.005859
0.70244372	29.822948	0.42007083	14.055664
0.70390403	29.819632	0.42848784	14.105469
0.70791841	29.848377	0.4366028	14.155273
0.70901215	29.822191	0.44602162	14.205078
0.71261227	29.816231	0.45477939	14.254883
0.71443021	29.812134	0.46259362	14.304688
0.7178247	29.833136	0.47058967	14.354492
0.72066188	29.870008	0.47935742	14.404297
0.72197914	29.788671	0.48688006	14.454102
0.72447658	29.862469	0.4965077	14.503906
0.72707534	29.930214	0.50479013	14.553711
0.73025525	29.895908	0.51349306	14.603516
0.73200762	29.90078	0.52288228	14.65332
0.73405206	29.918766	0.53212649	14.703125
0.73675811	29.890434	0.54116791	14.75293
0.73902309	29.894327	0.54883134	14.802734
0.74071884	29.928486	0.55807287	14.852539
0.7440418	29.940939	0.56748825	14.902344
0.74743629	29.924492	0.57717776	14.952148
0.74932873	29.876249	0.58473861	15.001953
0.75212121	29.907431	0.59451938	15.051758
0.75342655	29.887201	0.60355949	15.101563
0.756827	29.877047	0.61375004	15.151367
0.76023936	29.877396	0.62328279	15.201172
0.76104105	29.873365	0.63203883	15.250977
0.7653892	29.899324	0.64143062	15.300781
0.76684952	29.851454	0.64946419	15.350586
0.77008307	29.875683	0.65940303	15.400391
0.77242553	29.813198	0.66857255	15.450195
0.77455938	29.787714	0.6767512	15.5
0.7769078	29.826044	0.685615	15.549805
0.77924728	29.847666	0.69354838	15.599609
0.78176558	29.836128	0.70216238	15.649414
0.78465641	29.894373	0.71129811	15.699219
0.78755021	29.867592	0.71992654	15.749023
0.78950822	29.858395	0.72864163	15.798828
0.79240799	29.834082	0.73802781	15.848633
0.79488158	29.798573	0.74637902	15.898438
0.79605281	29.792564	0.75530517	15.948242
0.79911053	29.758102	0.76344389	15.998047
0.80086291	29.776297	0.77195209	16.047852
0.80392361	29.841648	0.78037274	16.097656
0.80741942	29.854198	0.78910089	16.147461
0.80899298	29.872803	0.7974714	16.197266
0.81032515	29.899494	0.80681247	16.24707
0.81459582	29.869312	0.81616741	16.296875
0.81673861	29.900204	0.82416779	16.34668
0.81893504	29.877989	0.83294362	16.396484
0.82220435	29.912575	0.84194958	16.446289
0.82347989	29.915443	0.85118991	16.496094
0.82663596	29.907169	0.8601808	16.545898
0.82968473	29.86076	0.86855471	16.595703
0.83227754	29.879833	0.87758881	16.645508
0.83288252	29.875557	0.88612914	16.695313
0.83729029	29.899729	0.89437395	16.745117
0.84053576	29.956797	0.90325826	16.794922
0.8425653	29.992985	0.91164809	16.844727
0.84356666	29.945826	0.91925699	16.894531
0.84581375	29.94899	0.92802316	16.944336
0.85018873	29.993584	0.93614393	16.994141
0.85187554	29.951187	0.9446578	17.043945
0.85340738	29.905571	0.95357996	17.09375
0.8563906	29.906588	0.96243006	17.143555
0.8600384	29.915726	0.97102064	17.193359
0.86254179	29.910704	0.97888029	17.243164
0.86387992	29.898926	0.98760968	17.292969
0.86677372	29.913557	0.99428362	17.342773
0.86888671	29.958019	1.0027677	17.392578
0.87027252	29.949011	1.0109292	17.442383
0.8743614	30.009478	1.018916	17.492188
0.87687969	30.008974	1.0261154	17.541992
0.8797586	29.985519	1.0337296	17.591797
0.88126361	29.97212	1.0424455	17.641602
0.88314712	30.007286	1.0500586	17.691406
0.88649392	29.956511	1.0574228	17.741211
0.8887291	29.978136	1.0650253	17.791016
0.8920759	29.980669	1.0712619	17.84082
0.89425445	29.947235	1.0777723	17.890625
0.89597404	29.948196	1.0847294	17.94043
0.89926422	30.003706	1.0913979	17.990234
0.90162754	29.963343	1.097586	18.040039
0.90505779	30.018078	1.1052704	18.089844
0.90668499	29.932072	1.1106809	18.139648
0.90844631	29.975964	1.1177597	18.189453
0.9116441	29.960173	1.1216646	18.239258
0.9136349	29.952673	1.1279758	18.289063
0.91786087	29.963648	1.1325779	18.338867
0.91788471	29.940674	1.1376269	18.388672
0.92124641	29.917063	1.1418654	18.438477
0.92351139	29.905973	1.145937	18.488281
0.92642903	29.902189	1.1496391	18.538086
0.92944205	29.972347	1.1542997	18.587891
0.93082786	29.972281	1.1586415	18.637695
0.93434453	29.945841	1.1615734	18.6875
0.93759596	29.924074	1.1648867	18.737305
0.93819201	29.927553	1.1673259	18.787109
0.94071925	29.936934	1.1708912	18.836914
0.94359517	29.935463	1.1726373	18.886719
0.94618499	29.93819	1.1752825	18.936523
0.94936788	29.957867	1.1771201	18.986328
0.95081329	29.913826	1.1789621	19.036133
0.95291436	29.93841	1.1809525	19.085938
0.95630288	29.933041	1.1823103	19.135742
0.95849335	29.933891	1.1840481	19.185547
0.96133649	29.901299	1.1847962	19.235352
0.96293688	29.924168	1.1861974	19.285156
0.96641779	29.905008	1.1881506	19.334961
0.9683162	29.933102	1.1881911	19.384766
0.9709686	29.89011	1.1890252	19.43457
0.97413063	29.921663	1.1904103	19.484375
0.97621381	29.905258	1.1907876	19.53418
0.97873807	29.874748	1.1914654	19.583984
0.98083913	29.891211	1.1923473	19.633789
0.98350942	29.88076	1.1925457	19.683594
0.98593235	29.908569	1.1930652	19.733398
0.98752677	29.894838	1.1940547	19.783203
0.99153221	29.936592	1.1947001	19.833008
0.9950608	29.977749	1.1957413	19.882813
0.99619031	29.931675	1.1960388	19.932617
0.99862516	29.964018	1.1969759	19.982422
1.000756	30.000492	1.1978203	20.032227
1.0040373	30.033148	1.1978456	20.082031
1.005426	30.072531	1.1990525	20.131836
1.0084748	30.088083	1.1996924	20.181641
1.0107487	30.079378	1.200496	20.231445
1.0129482	30.109419	1.2005516	20.28125
1.0167599	30.113062	1.201827	20.331055
1.0175824	30.107824	1.2016588	20.380859
1.0213703	30.175253	1.2023239	20.430664
1.0238647	30.176235	1.2034311	20.480469
1.0260344	30.103016	1.2021577	20.530273
1.028955	30.159288	1.2028388	20.580078
1.0302007	30.206806	1.203191	20.629883
1.0344058	30.268507	1.204123	20.679688
1.036334	30.211071	1.2043709	20.729492
1.0397315	30.29977	1.205489	20.779297
1.0400474	30.254799	1.2053177	20.829102
1.0439396	30.260862	1.2060189	20.878906
1.0461688	30.242657	1.2059546	20.928711
1.0475308	30.273708	1.2062347	20.978516
1.0512322	30.332422	1.2071931	21.02832
1.0532051	30.302753	1.2069209	21.078125
1.0563105	30.326658	1.2078329	21.12793
1.0584891	30.351954	1.2076526	21.177734
1.0602057	30.357702	1.207884	21.227539
1.0637164	30.397385	1.2091774	21.277344
1.0650665	30.328421	1.2083298	21.327148
1.0671139	30.328716	1.2082596	21.376953
1.0706693	30.412891	1.2089238	21.426758
1.0735095	30.385262	1.2089955	21.476563
1.0750264	30.430573	1.209342	21.526367
1.0783523	30.442377	1.2101486	21.576172
1.0806978	30.395454	1.2094442	21.625977
1.0825366	30.382021	1.2094483	21.675781
1.0852367	30.402666	1.2098525	21.725586
1.0879427	30.38505	1.2101417	21.775391
1.0909766	30.388853	1.2097943	21.825195
1.0930806	30.314154	1.2099689	21.875
1.0952145	30.262499	1.209949	21.924805
1.0988116	30.22142	1.2094465	21.974609
1.1002928	29.995646	1.2078973	22.024414
1.1040688	29.833467	1.2070736	22.074219
1.1065483	29.566683	1.2052984	22.124023
1.1090249	29.425896	1.2045091	22.173828
1.1101156	29.386023	1.2036874	22.223633
1.1138231	29.385162	1.2033519	22.273438
1.1153847	29.412016	1.2028322	22.323242
1.1174589	29.560129	1.2037786	22.373047
1.1206001	29.654652	1.2043333	22.422852
1.1238873	29.741297	1.2052134	22.472656
1.1257321	29.846331	1.2051964	22.522461
1.1276364	29.954372	1.2062076	22.572266
1.1289001	30.026226	1.206686	22.62207
1.1333019	30.185362	1.2074401	22.671875
1.1360496	30.292234	1.2082055	22.72168
1.1376411	30.369795	1.2089735	22.771484
1.1414528	30.446085	1.2089664	22.821289
1.143077	30.504995	1.2102828	22.871094
1.1444122	30.58005	1.2107149	22.920898
1.1485279	30.680002	1.2114712	22.970703
1.1501849	30.71612	1.2122394	23.020508
1.1529982	30.756374	1.2128168	23.070313
1.1559397	30.811193	1.2142087	23.120117
1.1576325	30.86952	1.2147139	23.169922
1.1599422	30.924252	1.2156059	23.219727
1.1641353	30.910307	1.2174224	23.269531
1.1667073	30.98715	1.2189225	23.319336
1.1670053	31.018232	1.2200389	23.369141
1.1693209	30.985983	1.2207021	23.418945
1.1731148	31.065701	1.2231675	23.46875
1.1753976	31.057512	1.2249062	23.518555
1.177901	31.126028	1.2269814	23.568359
1.1786669	31.110046	1.2290872	23.618164
1.1826277	31.179605	1.2311327	23.667969
1.1860013	31.222462	1.2332433	23.717773
1.1880517	31.223839	1.2350698	23.767578
1.1900336	31.222919	1.2382395	23.817383
1.1925519	31.238237	1.2400519	23.867188
1.1954337	31.257998	1.2426414	23.916992
1.1972576	31.319914	1.2451893	23.966797
1.1994481	31.306507	1.2478759	24.016602
1.2017816	31.309055	1.2503345	24.066406
1.2050956	31.349062	1.2530261	24.116211
1.2079895	31.358236	1.2557492	24.166016
1.2088686	31.422941	1.258201	24.21582
1.2117445	31.386724	1.2608243	24.265625
1.215148	31.447849	1.2638488	24.31543
1.2170821	31.441315	1.2657444	24.365234
1.2198925	31.498199	1.2692775	24.415039
1.2212247	31.504763	1.2723118	24.464844
1.2248248	31.55875	1.2754107	24.514648
1.2279183	31.567017	1.2780588	24.564453
1.2291491	31.61511	1.2813871	24.614258
1.2329251	31.58559	1.2841856	24.664063
1.2351692	31.66716	1.2869821	24.713867
1.2378275	31.656244	1.2898177	24.763672
1.2403011	31.673296	1.2937231	24.813477
1.2429923	31.689247	1.2958721	24.863281
1.2441814	31.657112	1.2990013	24.913086
1.2476474	31.749254	1.3018866	24.962891
1.2490422	31.755527	1.3047862	25.012695
1.2526572	31.818758	1.3081875	25.0625
1.2561589	31.795671	1.311226	25.112305
1.2578011	31.824512	1.3134229	25.162109
1.2596488	31.846291	1.3163191	25.211914
1.2629688	31.864794	1.3192792	25.261719
1.265204	31.912876	1.3226911	25.311523
1.2669504	31.916557	1.3255188	25.361328
1.2695551	31.909901	1.3287121	25.411133
1.2717038	31.906704	1.3310938	25.460938
1.2738407	31.957382	1.3342814	25.510742
1.2764603	31.946075	1.3363984	25.560547
1.2803763	31.999559	1.340163	25.610352
1.2822032	32.047745	1.3423554	25.660156
1.285553	32.04353	1.3452337	25.709961
1.2879223	32.060276	1.3491149	25.759766
1.2898207	32.118015	1.3521868	25.80957
1.2933195	32.102623	1.354629	25.859375
1.2950093	32.113979	1.3570727	25.90918
1.298812	32.181454	1.3605963	25.958984
1.2989998	32.162586	1.3630652	26.008789
1.3026476	32.185577	1.3663741	26.058594
1.3046503	32.206505	1.3702856	26.108398
1.307559	32.196518	1.3729107	26.158203
1.309365	32.253948	1.3750654	26.208008
1.3126135	32.246265	1.3782713	26.257813
1.3129979	32.254925	1.3801433	26.307617
1.3179004	32.295586	1.3835498	26.357422
1.319319	32.294521	1.3874462	26.407227
1.3222754	32.323669	1.3900183	26.457031
1.324451	32.336708	1.3922397	26.506836
1.3279736	32.344303	1.3954897	26.556641
1.3297439	32.39048	1.3983248	26.606445
1.3331175	32.400375	1.400944	26.65625
1.335153	32.429676	1.4037211	26.706055
1.3361752	32.453079	1.406757	26.755859
1.3402045	32.493084	1.4100034	26.805664
1.3414025	32.466492	1.4128337	26.855469
1.3445377	32.536831	1.4161562	26.905273
1.3466746	32.517326	1.4190741	26.955078
1.3500482	32.553265	1.4216132	27.004883
1.3518423	32.542385	1.4237767	27.054688
1.3534933	32.589714	1.4272883	27.104492
1.3579011	32.585457	1.4309934	27.154297
1.3602138	32.613892	1.4330519	27.204102
1.3612926	32.681477	1.4373809	27.253906
1.3640136	32.594654	1.439037	27.303711
1.3675094	32.677528	1.442917	27.353516
1.3692737	32.693867	1.445451	27.40332
1.3727099	32.710884	1.4481643	27.453125
1.3744533	32.736858	1.4511684	27.50293
1.3758183	32.72493	1.4540887	27.552734
1.3792843	32.753719	1.4566394	27.602539
1.3823181	32.836765	1.4605558	27.652344
1.3841331	32.823284	1.4633342	27.702148
1.3872296	32.83564	1.4659549	27.751953
1.3891846	32.784496	1.4689273	27.801758
1.3921708	32.882324	1.4715065	27.851563
1.3950825	32.932602	1.475324	27.901367
1.3965636	32.880157	1.477748	27.951172
1.3991863	32.879498	1.4804174	28.000977
1.4019966	32.939003	1.4835507	28.050781
1.4050126	32.941898	1.4858238	28.100586
1.4068961	32.992355	1.4894185	28.150391
1.4084518	32.967602	1.4922566	28.200195
1.4120072	33.019394	1.4954736	28.25
1.4140397	33.006302	1.4974214	28.299805
1.41761	33.024124	1.5009218	28.349609
1.41958	33.053116	1.5037129	28.399414
1.4214128	33.073643	1.5060891	28.449219
1.4255911	33.082703	1.5092436	28.499023
1.4279932	33.148243	1.5126476	28.548828
1.4286309	33.125313	1.515466	28.598633
1.4324576	33.168182	1.5188006	28.648438
1.4339447	33.129383	1.5212735	28.698242
1.4376014	33.167744	1.5242844	28.748047
1.4400423	33.240963	1.5275346	28.797852
1.4422476	33.184212	1.5295619	28.847656
1.4444083	33.232166	1.532611	28.897461
1.4472395	33.257656	1.5360343	28.947266
1.4490426	33.269993	1.537802	28.99707
1.4510334	33.268257	1.541307	29.046875
1.4524043	33.32716	1.5440376	29.09668
1.4570862	33.29784	1.5466723	29.146484
1.4595717	33.359215	1.5501276	29.196289
1.4596879	33.307999	1.552789	29.246094
1.46451	33.386898	1.5555969	29.295898
1.4665365	33.379436	1.5582937	29.345703
1.4681906	33.42321	1.5616874	29.395508
1.4716089	33.45393	1.5645912	29.445313
1.4728129	33.447041	1.5676194	29.495117
1.477766	33.489342	1.570832	29.544922
1.4787257	33.437389	1.5732322	29.594727
1.4803052	33.516842	1.5765386	29.644531
1.4839649	33.522133	1.5797698	29.694336
1.4869153	33.52549	1.5821325	29.744141
1.49014	33.507519	1.5842928	29.793945
1.4919311	33.618149	1.5881408	29.84375
1.4934152	33.548306	1.5904387	29.893555
1.4980704	33.648266	1.5937369	29.943359
1.4985412	33.562885	1.5961031	29.993164
1.5015513	33.653694	1.5993627	30.042969
1.5031397	33.664078	1.6019953	30.092773
1.5056491	33.674107	1.6051104	30.142578
1.5094995	33.674427	1.6083395	30.192383
1.5111059	33.704266	1.6115744	30.242188
1.5139431	33.741627	1.6141491	30.291992
1.5160382	33.730785	1.6164681	30.341797
1.5192449	33.817314	1.6206493	30.391602
1.5202731	33.769997	1.6234388	30.441406
1.5230149	33.771233	1.6256388	30.491211
1.5273064	33.83609	1.6288692	30.541016
1.5291661	33.868084	1.6328971	30.59082
1.5319854	33.866505	1.6356684	30.640625
