MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	305.9668	s	9/20/2023 17:00:06
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
mm	kN	%	s
0.31002164	26.500309	0.16362938	5.9365234
0.31197965	26.684723	0.16499496	5.9863281
0.31508505	26.861504	0.1657723	6.0361328
0.3169626	27.054403	0.16680378	6.0859375
0.32133758	27.231649	0.16780861	6.1357422
0.32245815	27.352552	0.16881888	6.1855469
0.32581091	27.510624	0.17007244	6.2353516
0.32808483	27.682238	0.17096114	6.2851563
0.32958686	27.807606	0.17154498	6.3349609
0.33316016	27.945024	0.17287506	6.3847656
0.33395886	28.130989	0.17431034	6.4345703
0.33667088	28.278805	0.17491744	6.484375
0.33892393	28.396112	0.17603937	6.5341797
0.34188628	28.586918	0.17663273	6.5839844
0.34435689	28.733952	0.17863242	6.6337891
0.34677386	28.918137	0.17932484	6.6835938
0.34919381	29.051853	0.17988224	6.7333984
0.35111308	29.209948	0.18070433	6.7832031
0.3549099	29.403673	0.18243858	6.8330078
0.35664439	29.55319	0.18334411	6.8828125
0.35959482	29.710638	0.1838733	6.9326172
0.36145449	29.875648	0.18518917	6.9824219
0.36482811	29.991453	0.18593614	7.0322266
0.36765933	30.154346	0.18695603	7.0820313
0.36930144	30.288355	0.18738563	7.1318359
0.37255287	30.403116	0.18824799	7.1816406
0.375247	30.561613	0.18988003	7.2314453
0.37744939	30.72477	0.19030821	7.28125
0.38042665	30.865459	0.1913054	7.3310547
0.38156509	31.046005	0.19258651	7.3808594
0.38589239	31.161205	0.19264388	7.4306641
0.38590133	31.322771	0.19467048	7.4804688
0.3894031	31.471481	0.19525144	7.5302734
0.39320588	31.640335	0.19571093	7.5800781
0.39480329	31.723978	0.19659765	7.6298828
0.3968209	31.896172	0.19765662	7.6796875
0.39920509	32.058342	0.19887073	7.7294922
0.40091574	32.238419	0.19976646	7.7792969
0.40434003	32.355793	0.2013502	7.8291016
0.40736198	32.522343	0.20225777	7.8789063
0.40953457	32.634274	0.20270306	7.9287109
0.41097403	32.756046	0.20369238	7.9785156
0.41433871	32.894302	0.20509441	8.0283203
0.41669011	33.041309	0.20514038	8.078125
0.41798055	33.171524	0.20626834	8.1279297
0.4200995	33.314915	0.20665319	8.1777344
0.42439103	33.446503	0.20802063	8.2275391
0.42711794	33.605461	0.20838529	8.2773438
0.42933226	33.833179	0.21011497	8.3271484
0.43148994	33.900433	0.21026279	8.3769531
0.43551326	34.069656	0.21179439	8.4267578
0.43615997	34.180862	0.21257761	8.4765625
0.43962598	34.354927	0.21320453	8.5263672
0.44182539	34.48922	0.21447097	8.5761719
0.44388175	34.640446	0.21617991	8.6259766
0.44650435	34.825829	0.21694848	8.6757813
0.44963956	34.927765	0.2179109	8.7255859
0.45219064	35.03191	0.21846092	8.7753906
0.45378506	35.160419	0.21895526	8.8251953
0.4573971	35.282566	0.21966046	8.875
0.45937896	35.413731	0.22059086	8.9248047
0.4606545	35.55135	0.22115919	8.9746094
0.46498477	35.700836	0.22345188	9.0244141
0.46743751	35.850647	0.22341432	9.0742188
0.46865344	35.952003	0.22478803	9.1240234
0.47139525	36.146667	0.22594655	9.1738281
0.47355592	36.272865	0.22700231	9.2236328
0.4760623	36.410168	0.22717553	9.2734375
0.47879815	36.548237	0.228297	9.3232422
0.48089623	36.697659	0.22896835	9.3730469
0.48252344	36.866497	0.23071241	9.4228516
0.48737526	37.025414	0.23115472	9.4726563
0.48993826	37.156487	0.23169906	9.5224609
0.49207211	37.250977	0.2332557	9.5722656
0.49353242	37.341038	0.23358916	9.6220703
0.49732327	37.474072	0.23418318	9.671875
0.49808323	37.600773	0.23571712	9.7216797
0.50263405	37.750957	0.23634918	9.7714844
0.50436854	37.896217	0.23737606	9.8212891
0.50565004	38.00528	0.23812611	9.8710938
0.50881207	38.152386	0.23889898	9.9208984
0.51116347	38.282288	0.24004118	9.9707031
0.51360428	38.413933	0.24138395	10.020508
0.51580369	38.557617	0.24192218	10.070313
0.51880479	38.636433	0.24329647	10.120117
0.52143335	38.797688	0.24475174	10.169922
0.52342117	38.907444	0.24578509	10.219727
0.52616	39.049229	0.24694473	10.269531
0.52873492	39.176006	0.24841402	10.319336
0.53298771	39.246593	0.24906671	10.369141
0.5336225	39.295395	0.24957217	10.418945
0.53575337	39.396172	0.25182161	10.46875
0.53875446	39.459187	0.25158814	10.518555
0.54217875	39.560047	0.25361174	10.568359
0.5438447	39.583656	0.2545279	10.618164
0.5461365	39.643436	0.25664485	10.667969
0.54993033	39.598747	0.25762913	10.717773
0.55117011	39.635029	0.25883225	10.767578
0.55396855	39.660706	0.26190516	10.817383
0.55727363	39.599747	0.26212856	10.867188
0.55932403	39.503826	0.26400658	10.916992
0.56159496	39.412033	0.26517299	10.966797
0.56467056	39.270027	0.26505908	11.016602
0.56606829	39.123276	0.26616514	11.066406
0.56772232	38.988117	0.26585615	11.116211
0.5723685	38.764431	0.2646265	11.166016
0.57370663	38.499149	0.26206744	11.21582
0.57764053	38.276463	0.26074401	11.265625
0.57859123	38.151493	0.25877917	11.31543
0.58208108	38.04771	0.258311	11.365234
0.58519542	38.019451	0.25740209	11.415039
0.58679581	37.957634	0.25709248	11.464844
0.58829784	37.969738	0.25662607	11.514648
0.59027672	37.963589	0.25673211	11.564453
0.5946517	37.983261	0.2566044	11.614258
0.59627295	37.998848	0.2566869	11.664063
0.59813559	38.001858	0.25703633	11.713867
0.60084164	38.047539	0.25702605	11.763672
0.60355663	38.054443	0.25714684	11.813477
0.60587525	38.086792	0.25738463	11.863281
0.60887635	38.105686	0.25828904	11.913086
0.61013401	38.085285	0.25757241	11.962891
0.61336458	38.080158	0.25756785	12.012695
0.61655939	38.093834	0.25718105	12.0625
0.61835051	38.08514	0.25756758	12.112305
0.62138438	38.020485	0.25674269	12.162109
0.62297881	38.054726	0.25668082	12.211914
0.62633753	38.029251	0.25662655	12.261719
0.62939823	38.069912	0.25682601	12.311523
0.63121319	38.078938	0.25625655	12.361328
0.63278079	38.082447	0.25622311	12.411133
0.63685775	38.095634	0.25628027	12.460938
0.63886046	38.078762	0.25684628	12.510742
0.64026415	38.155487	0.25770864	12.560547
0.64323545	38.127281	0.25678033	12.610352
0.64609349	38.160141	0.25634539	12.660156
0.64837337	38.195141	0.25720283	12.709961
0.65019727	38.158924	0.2568047	12.759766
0.65300763	38.167946	0.25653601	12.80957
0.65636337	38.20417	0.25729811	12.859375
0.65743327	38.182068	0.25656477	12.90918
0.66040158	38.190193	0.25713077	12.958984
0.6644696	38.182144	0.25717217	13.008789
0.66629946	38.177628	0.25745964	13.058594
0.66855252	38.176704	0.25737387	13.108398
0.67147017	38.201599	0.25803518	13.158203
0.67280531	38.186241	0.25728053	13.208008
0.67639649	38.241615	0.25776517	13.257813
0.67914426	38.211151	0.25801033	13.307617
0.68153441	38.219559	0.25759739	13.357422
0.68253279	38.223118	0.25843936	13.407227
0.68510473	38.241112	0.25806367	13.457031
0.68945587	38.246475	0.25848907	13.506836
0.69086254	38.229965	0.25797147	13.556641
0.69336295	38.233704	0.25881261	13.606445
0.69607794	38.263947	0.2587049	13.65625
0.69890916	38.276196	0.25875807	13.706055
0.70108771	38.325436	0.25840974	13.755859
0.70188642	38.295841	0.25904685	13.805664
0.70578754	38.302288	0.25900108	13.855469
0.70822835	38.293964	0.25989228	13.905273
0.71319938	38.268414	0.26011643	13.955078
0.71364939	38.24987	0.26001573	14.004883
0.71398318	38.25631	0.26045224	14.054688
0.71771741	38.251785	0.26005372	14.104492
0.7219255	38.263523	0.26010925	14.154297
0.72284341	38.261028	0.26074195	14.204102
0.72603226	38.294197	0.26141044	14.253906
0.7278651	38.265965	0.26184124	14.303711
0.73133111	38.268398	0.26230186	14.353516
0.73349178	38.236012	0.2648471	14.40332
0.73574781	38.243202	0.26526332	14.453125
0.73893368	38.216717	0.26678598	14.50293
0.74114799	38.200798	0.26851928	14.552734
0.74350238	38.171001	0.2701658	14.602539
0.74561536	38.132072	0.27233461	14.652344
0.74859858	38.150742	0.27500781	14.702148
0.75060427	38.108746	0.27755147	14.751953
0.75367093	38.127316	0.28084114	14.801758
0.75509846	38.102528	0.28453985	14.851563
0.75743496	38.144363	0.28786793	14.901367
0.76126158	38.101139	0.29157928	14.951172
0.76189935	38.083904	0.29586154	15.000977
0.76305866	38.038406	0.29888141	15.050781
0.76737702	38.079708	0.30296272	15.100586
0.77109635	38.064449	0.30591184	15.150391
0.77247024	38.056007	0.31159782	15.200195
0.77444911	38.020721	0.3159945	15.25
0.77784061	38.046646	0.32314834	15.299805
0.78120828	38.046963	0.32852134	15.349609
0.783512	38.044506	0.33304375	15.399414
0.78558922	38.030766	0.33939129	15.449219
0.78643262	38.027794	0.3451339	15.499023
0.79094768	38.037388	0.35193321	15.548828
0.79220235	37.985283	0.35841903	15.598633
0.79623461	37.992279	0.36460561	15.648438
0.79832077	38.003853	0.37093982	15.698242
0.7995218	38.002209	0.37759206	15.748047
0.8031249	37.995094	0.38289943	15.797852
0.80621243	38.038887	0.38941723	15.847656
0.8073926	38.007507	0.3951076	15.897461
0.80947876	38.054844	0.40254095	15.947266
0.81308186	38.044243	0.40888363	15.99707
0.81471801	37.999882	0.41701347	16.046875
0.81756115	37.948792	0.42480984	16.09668
0.82036853	37.926056	0.43254691	16.146484
0.82261264	37.896141	0.440864	16.196289
0.8261621	37.883247	0.44933426	16.246094
0.82812905	37.860374	0.45901635	16.295898
0.82921088	37.860165	0.46758112	16.345703
0.83190501	37.867283	0.47613838	16.395508
0.83449483	37.844296	0.48521551	16.445313
0.83730817	37.834133	0.49492922	16.495117
0.83949268	37.841343	0.50486571	16.544922
0.84089339	37.802376	0.51439482	16.594727
0.84654689	37.794716	0.52385175	16.644531
0.84857941	37.81498	0.53323555	16.694336
0.84973872	37.795403	0.54244083	16.744141
0.85212886	37.813221	0.55219883	16.793945
0.85602105	37.832127	0.56076872	16.84375
0.85738599	37.819508	0.56844372	16.893555
0.86116791	37.85722	0.5773536	16.943359
0.86359084	37.853874	0.58555806	16.993164
0.8656472	37.867634	0.59383571	17.042969
0.86774528	37.876869	0.60254204	17.092773
0.86991489	37.882122	0.610991	17.142578
0.87227821	37.890133	0.61977869	17.192383
0.87575316	37.916878	0.6291635	17.242188
0.87838769	37.923256	0.63766849	17.291992
0.88015497	37.899765	0.64689547	17.341797
0.88152885	37.890656	0.65391201	17.391602
0.88642538	37.900471	0.66266429	17.441406
0.88824928	37.912605	0.67040676	17.491211
0.89066625	37.915359	0.67872846	17.541016
0.89202821	37.885014	0.68720251	17.59082
0.89441836	37.906872	0.69531161	17.640625
0.89748204	37.925423	0.70300829	17.69043
0.90025365	37.915718	0.71120805	17.740234
0.90290606	37.966476	0.71944183	17.790039
0.90493858	37.943447	0.72720081	17.839844
0.90919137	37.957592	0.73594868	17.889648
0.91021359	37.917427	0.74427783	17.939453
0.91231465	37.90958	0.7541675	17.989258
0.91410577	37.880745	0.76415008	18.039063
0.91812611	37.873344	0.774028	18.088867
0.92089176	37.864429	0.784141	18.138672
0.92314184	37.807476	0.79580361	18.188477
0.92516243	37.754711	0.8073467	18.238281
0.92687607	37.697414	0.81777799	18.288086
0.92919469	37.737045	0.82944202	18.337891
0.93203187	37.651417	0.84094006	18.387695
0.93490779	37.668041	0.85052967	18.4375
0.93715191	37.667099	0.8606497	18.487305
0.94183683	37.6553	0.87093699	18.537109
0.94200671	37.631607	0.88103682	18.586914
0.94467103	37.664482	0.89067173	18.636719
0.94794333	37.637688	0.90172786	18.686523
0.9501636	37.59536	0.91062135	18.736328
0.95168948	37.632282	0.91905993	18.786133
0.95410049	37.638836	0.92895943	18.835938
0.95641315	37.641716	0.93848884	18.885742
0.95923841	37.613949	0.94895333	18.935547
0.96173882	37.613335	0.95891935	18.985352
0.9652704	37.589893	0.96959358	19.035156
0.96794963	37.520145	0.97915244	19.084961
0.9701401	37.496078	0.98993045	19.134766
0.97177625	37.479939	0.99876791	19.18457
0.97455978	37.508213	1.0092754	19.234375
0.97623765	37.471867	1.0197892	19.28418
0.97894967	37.520145	1.0298337	19.333984
0.98330975	37.515968	1.0394927	19.383789
0.98451078	37.455784	1.050042	19.433594
0.9860903	37.443932	1.0601614	19.483398
0.99031031	37.419479	1.0706222	19.533203
0.99176764	37.38549	1.0793746	19.583008
0.99491775	37.397076	1.090054	19.632813
0.99671483	37.349751	1.0994062	19.682617
1.000315	37.373154	1.1073815	19.732422
1.0006756	37.391613	1.1166981	19.782227
1.0048836	37.406841	1.1252306	19.832031
1.0079592	37.392242	1.1351515	19.881836
1.0096461	37.349968	1.1443	19.931641
1.0123104	37.370502	1.1523291	19.981445
1.0136485	37.402611	1.1620119	20.03125
1.0179698	37.419415	1.1717166	20.081055
1.0196716	37.380676	1.1806434	20.130859
1.0223567	37.407604	1.1902105	20.180664
1.0245144	37.381027	1.1993864	20.230469
1.0269612	37.407078	1.2082303	20.280273
1.0305911	37.420654	1.2159719	20.330078
1.0317147	37.367455	1.2228189	20.379883
1.0339439	37.363026	1.2300953	20.429688
1.0376453	37.366852	1.235801	20.479492
1.0391563	37.395443	1.2418858	20.529297
1.0412753	37.403709	1.2480547	20.579102
1.0440707	37.425533	1.2540658	20.628906
1.047492	37.459442	1.2595594	20.678711
1.0496467	37.449085	1.2655584	20.728516
1.0511607	37.465839	1.2714546	20.77832
1.0531873	37.45974	1.2762645	20.828125
1.0564893	37.462711	1.2806919	20.87793
1.0592848	37.537598	1.2860372	20.927734
1.0613978	37.492336	1.2901478	20.977539
1.0638654	37.50951	1.2945687	21.027344
1.0669678	37.5359	1.2980688	21.077148
1.0694683	37.504093	1.3012635	21.126953
1.0725886	37.501232	1.3036473	21.176758
1.0743201	37.476803	1.3071237	21.226563
1.0772973	37.499729	1.3100843	21.276367
1.0805517	37.5415	1.3134233	21.326172
1.0827154	37.488674	1.3170712	21.375977
1.0840982	37.474216	1.3197248	21.425781
1.086542	37.500015	1.3227919	21.475586
1.0890484	37.499966	1.3258902	21.525391
1.0911316	37.476788	1.3290188	21.575195
1.094228	37.465694	1.3321841	21.625
1.0950297	37.518501	1.3354316	21.674805
1.0981411	37.546356	1.3379623	21.724609
1.1022091	37.574291	1.3403082	21.774414
1.1047035	37.605003	1.3430142	21.824219
1.105687	37.630184	1.3445448	21.874023
1.1092931	37.672688	1.3470025	21.923828
1.1109561	37.692596	1.3491536	21.973633
1.1141092	37.721119	1.3516914	22.023438
1.1168063	37.748722	1.354121	22.073242
1.1185318	37.802788	1.356642	22.123047
1.1214048	37.806713	1.3585484	22.172852
1.1249542	37.836586	1.3607715	22.222656
1.1259109	37.806839	1.3624719	22.272461
1.1285782	37.806438	1.3640867	22.322266
1.1307806	37.836472	1.3660157	22.37207
1.1350423	37.831192	1.3672647	22.421875
1.1358529	37.808784	1.3689648	22.47168
1.1398494	37.815926	1.3694742	22.521484
1.1422932	37.806938	1.3702331	22.571289
1.1437714	37.818123	1.3708003	22.621094
1.1466146	37.823036	1.3714874	22.670898
1.1492401	37.812054	1.371375	22.720703
1.1508793	37.826305	1.3719158	22.770508
1.1540622	37.866055	1.3725123	22.820313
1.156196	37.829193	1.3720907	22.870117
1.1598259	37.837769	1.3726197	22.919922
1.1621267	37.809437	1.3725522	22.969727
1.1641532	37.830635	1.3725755	23.019531
1.1662811	37.799366	1.3725654	23.069336
1.169467	37.827915	1.3724847	23.119141
1.1711299	37.803905	1.3726767	23.168945
1.1725724	37.800262	1.3730345	23.21875
1.1757135	37.846989	1.3735952	23.268555
1.1791319	37.898514	1.3741666	23.318359
1.1810601	37.873253	1.374087	23.368164
1.1832386	37.85796	1.3732789	23.417969
1.1856526	37.903534	1.3735913	23.467773
1.1891693	37.937286	1.3743756	23.517578
1.19192	37.9021	1.3742394	23.567383
1.1937678	37.935844	1.3752737	23.617188
1.1960864	37.926685	1.3750882	23.666992
1.1994332	37.938511	1.3750966	23.716797
1.2027115	37.971371	1.3757955	23.766602
1.203531	37.943924	1.3753514	23.816406
1.2069613	37.99102	1.3753104	23.866211
1.2088507	37.946987	1.374956	23.916016
1.2121707	37.970371	1.3751433	23.96582
1.2137622	37.957203	1.3751575	24.015625
1.216498	37.990761	1.3748832	24.06543
1.217705	37.939083	1.3749415	24.115234
1.2204111	37.987354	1.3752335	24.165039
1.2234032	38.002026	1.3756988	24.214844
1.2255579	37.983246	1.3747185	24.264648
1.2277335	38.006592	1.375459	24.314453
1.2310952	38.010433	1.3756311	24.364258
1.2333125	38.015686	1.3760656	24.414063
1.2359917	38.04187	1.3754094	24.463867
1.2387067	38.033703	1.3768492	24.513672
1.2409568	37.996662	1.3757156	24.563477
1.2436569	38.008541	1.3761733	24.613281
1.2463301	38.002388	1.3757291	24.663086
1.2491405	38.034752	1.3760511	24.712891
1.2506872	38.012424	1.3756793	24.762695
1.2538522	38.029476	1.376833	24.8125
1.2560308	37.994549	1.376101	24.862305
1.2590408	37.998039	1.375942	24.912109
1.2610316	37.995674	1.3754421	24.961914
1.2634635	37.998405	1.375864	25.011719
1.2657285	38.023262	1.3760421	25.061523
1.2693137	38.040127	1.3764584	25.111328
1.2717247	38.068356	1.3768083	25.161133
1.2725025	38.064728	1.3765526	25.210938
1.2762278	38.107719	1.3772277	25.260742
1.279071	38.133129	1.3773961	25.310547
1.2809724	38.168484	1.3776006	25.360352
1.2846082	38.225281	1.3781873	25.410156
1.2855768	38.243366	1.3787376	25.459961
1.2886494	38.303848	1.3797998	25.509766
1.2918353	38.334938	1.380078	25.55957
1.2947202	38.386848	1.3808429	25.609375
1.2954205	38.44202	1.3821366	25.65918
1.2980938	38.482601	1.3825449	25.708984
1.300168	38.513393	1.3836254	25.758789
1.3027489	38.549561	1.3844936	25.808594
1.3053864	38.581276	1.3863783	25.858398
1.3076067	38.649887	1.387728	25.908203
1.3112009	38.703857	1.3893666	25.958008
1.3134062	38.730389	1.3910865	26.007813
1.3150841	38.78273	1.3930273	26.057617
1.3198644	38.833469	1.3959819	26.107422
1.3202578	38.836418	1.3976282	26.157227
1.3238639	38.917522	1.4002827	26.207031
1.326409	38.952591	1.4031706	26.256836
1.327157	38.954185	1.40493	26.306641
1.3303697	39.010937	1.4083319	26.356445
1.3328999	39.016956	1.4106011	26.40625
1.3353974	39.06031	1.4134449	26.456055
1.3394386	39.102009	1.4167464	26.505859
1.3397843	39.116425	1.4193016	26.555664
1.3423234	39.147949	1.4219617	26.605469
1.345098	39.184853	1.4252433	26.655273
1.3478875	39.201351	1.4274603	26.705078
1.3505787	39.287178	1.4319371	26.754883
1.3518184	39.287769	1.4345493	26.804688
1.3561904	39.308472	1.4382113	26.854492
1.3581604	39.339226	1.4401323	26.904297
1.3603926	39.375164	1.4440969	26.954102
1.3628751	39.406219	1.4471555	27.003906
1.3665766	39.451942	1.4510663	27.053711
1.3686597	39.439484	1.4536226	27.103516
1.3699442	39.47102	1.4577016	27.15332
1.37299	39.502861	1.4598542	27.203125
1.376316	39.517078	1.4631155	27.25293
1.3771713	39.530777	1.4659562	27.302734
1.3805628	39.560825	1.4691237	27.352539
1.3824195	39.610748	1.4725358	27.402344
1.3853759	39.636604	1.4762298	27.452148
1.3882399	39.629616	1.478745	27.501953
1.3909489	39.685875	1.4822648	27.551758
1.3942629	39.70208	1.4855591	27.601563
1.3969243	39.726597	1.4881341	27.651367
1.3975531	39.736591	1.4915516	27.701172
1.4008939	39.785023	1.4941765	27.750977
1.4029115	39.809647	1.4978751	27.800781
1.4054149	39.80925	1.5010774	27.850586
1.4077812	39.822083	1.5033325	27.900391
1.4108896	39.896301	1.5072002	27.950195
1.4125884	39.895386	1.509927	28
1.4160275	39.90078	1.5130918	28.049805
1.4178216	39.920277	1.5166566	28.099609
1.4203459	39.963409	1.5194422	28.149414
1.4221013	39.981518	1.5221744	28.199219
1.4260978	40.024944	1.5261123	28.249023
1.4273584	40.057171	1.5295935	28.298828
1.430428	40.05217	1.5320175	28.348633
1.4337331	40.098797	1.5351344	28.398438
1.4345199	40.089855	1.5386209	28.448242
1.4366448	40.116703	1.5414807	28.498047
1.4399916	40.147331	1.5447046	28.547852
1.4427155	40.189484	1.5485084	28.597656
1.4456451	40.186035	1.5510476	28.647461
1.4465719	40.197697	1.5540845	28.697266
1.4504224	40.271591	1.5572963	28.74707
1.4525682	40.249306	1.5601594	28.796875
1.4557987	40.286087	1.5632145	28.84668
1.4571339	40.275616	1.5659742	28.896484
1.4601141	40.326286	1.5688939	28.946289
1.4623702	40.29734	1.5711745	28.996094
1.4649063	40.409634	1.5747366	29.045898
1.469335	40.415588	1.5782827	29.095703
1.4699399	40.409599	1.5815139	29.145508
1.4718503	40.405838	1.5846742	29.195313
1.4753133	40.451401	1.5871058	29.245117
1.477313	40.49099	1.5904655	29.294922
1.4809728	40.495258	1.5934243	29.344727
1.4823824	40.525284	1.5960469	29.394531
1.4859021	40.55481	1.5987688	29.444336
1.4871687	40.573181	1.60251	29.494141
1.489681	40.577518	1.6051805	29.543945
1.493296	40.618748	1.6089594	29.59375
1.4959782	40.664394	1.6116148	29.643555
1.4968932	40.628338	1.6150545	29.693359
1.5010804	40.675777	1.6174519	29.743164
1.5020221	40.689594	1.6205999	29.792969
1.5060514	40.737537	1.6237712	29.842773
1.508224	40.767006	1.6275201	29.892578
1.5108585	40.758541	1.6298136	29.942383
1.5134782	40.776947	1.6331795	29.992188
1.5153855	40.809307	1.6353639	30.041992
1.5172124	40.829269	1.6386992	30.091797
1.5200377	40.83514	1.6412891	30.141602
1.5216291	40.857479	1.6436799	30.191406
1.5256852	40.893059	1.6473753	30.241211
1.5283406	40.885918	1.6502684	30.291016
1.5284479	40.900829	1.6529543	30.34082
1.5331566	40.967152	1.6559246	30.390625
1.5363425	40.961342	1.6593277	30.44043
1.5371412	40.972931	1.6621064	30.490234
1.540035	41.021435	1.6649203	30.540039
1.541701	41.027676	1.6671584	30.589844
1.5452445	41.029526	1.6705039	30.639648
