MTS793|BTW|ENU|1|2|.|/|:|1|0|1|A

Data Header:						Time:	307.32324	s	9/20/2023 16:44:17
Data Acquisition:	Timed
Station Name:	319.25 w ext_strain.cfg
Test File Name:	Untitled test
Axial Displacement	Axial Force	Axial Strain	Time
0.16911626	17.30846	0.10573171	3.3964844
0.17134547	17.539253	0.10656242	3.4462891
0.17342567	17.748844	0.10782679	3.4960938
0.17611086	17.944763	0.10964239	3.5458984
0.17810464	18.155724	0.10993354	3.5957031
0.18227696	18.398239	0.11179648	3.6455078
0.18450022	18.583822	0.1132279	3.6953125
0.18678606	18.837242	0.11419354	3.7451172
0.18953383	19.001772	0.11570896	3.7949219
0.19138753	19.233559	0.11679994	3.8447266
0.19359589	19.429085	0.11849387	3.8945313
0.19677281	19.656765	0.11903661	3.9443359
0.19730926	19.899622	0.12116772	3.9941406
0.20077229	20.026861	0.12202174	4.0439453
0.20354986	20.259201	0.12333003	4.09375
0.20525753	20.424383	0.12457412	4.1435547
0.20826161	20.669249	0.12567952	4.1933594
0.21156967	20.851433	0.1272586	4.2431641
0.21393001	21.099548	0.12899747	4.2929688
0.21670759	21.273085	0.12923223	4.3427734
0.21944046	21.521317	0.1307963	4.3925781
0.22028685	21.687803	0.13230297	4.4423828
0.22302568	21.919619	0.13335116	4.4921875
0.2264142	22.166292	0.13496171	4.5419922
0.22960305	22.283251	0.13617356	4.5917969
0.23252368	22.504936	0.13700573	4.6416016
0.23342669	22.764549	0.13902712	4.6914063
0.23748875	22.92087	0.13929391	4.7412109
0.23908019	23.049034	0.14091307	4.7910156
0.23987293	23.177103	0.14142147	4.8408203
0.24318099	23.364143	0.14285041	4.890625
0.24638772	23.567898	0.14356191	4.9404297
0.24894178	23.740124	0.14479059	4.9902344
0.25092661	23.878099	0.1459288	5.0400391
0.25249124	24.044695	0.14692189	5.0898438
0.25600791	24.257845	0.14822057	5.1396484
0.25898516	24.457645	0.14950237	5.1894531
0.26009679	24.604376	0.15063742	5.2392578
0.26231706	24.756374	0.15114313	5.2890625
0.26527643	24.930494	0.15251282	5.3388672
0.26921332	25.205364	0.15456469	5.3886719
0.27061701	25.320957	0.15458837	5.4384766
0.27329624	25.444296	0.15597017	5.4882813
0.27614236	25.646955	0.15702628	5.5380859
0.27932525	25.842281	0.15793304	5.5878906
0.27934313	25.97436	0.15921664	5.6376953
0.28249621	26.14488	0.16042784	5.6875
0.28484464	26.317905	0.16111378	5.7373047
0.28734505	26.453171	0.16224916	5.7871094
0.29053092	26.629465	0.16334365	5.8369141
0.29256642	26.786875	0.16411835	5.8867188
0.29535294	26.90057	0.1642859	5.9365234
0.29737353	27.097799	0.1657248	5.9863281
0.30011535	27.271507	0.16758299	6.0361328
0.30289888	27.43671	0.16785312	6.0859375
0.3045857	27.545631	0.16903034	6.1357422
0.30876994	27.742247	0.17065726	6.1855469
0.31082332	27.961388	0.17195971	6.2353516
0.31272769	28.07398	0.17238028	6.2851563
0.31651556	28.29907	0.17442392	6.3349609
0.31758845	28.360123	0.1736998	6.3847656
0.31992793	28.602045	0.1762426	6.4345703
0.32403171	28.785591	0.17707703	6.484375
0.32572448	28.969923	0.178617	6.5341797
0.32797754	29.093311	0.17898192	6.5839844
0.32966137	29.237993	0.17980015	6.6337891
0.3315568	29.378189	0.18090533	6.6835938
0.33520758	29.505461	0.18227983	6.7333984
0.33677518	29.651691	0.1826088	6.7832031
0.33971369	29.842957	0.1841384	6.8330078
0.34300089	29.998789	0.18565269	6.8828125
0.34447014	30.151068	0.18608831	6.9326172
0.34880042	30.28903	0.18697454	6.9824219
0.3516227	30.472303	0.18788137	7.0322266
0.35301149	30.586065	0.18913233	7.0820313
0.35494268	30.748682	0.19006607	7.1318359
0.35893321	30.967674	0.19137165	7.1816406
0.35912991	31.02187	0.1920276	7.2314453
0.36419332	31.256361	0.1919342	7.28125
0.36575198	31.414389	0.19376212	7.3310547
0.36810935	31.549534	0.19491264	7.3808594
0.37085712	31.747875	0.19600624	7.4306641
0.3728807	31.897915	0.19684367	7.4804688
0.37484765	31.970097	0.19700043	7.5302734
0.37921965	32.161312	0.19837646	7.5800781
0.38057864	32.224255	0.19878779	7.6298828
0.38243532	32.378483	0.19923763	7.6796875
0.38590133	32.562416	0.20041738	7.7294922
0.38695931	32.699249	0.20118675	7.7792969
0.39056242	32.861404	0.20270948	7.8291016
0.39258301	33.061382	0.2036745	7.8789063
0.3952235	33.14735	0.20421548	7.9287109
0.39682984	33.304703	0.20507227	7.9785156
0.40034652	33.411877	0.20555353	8.0283203
0.40267706	33.583416	0.20649293	8.078125
0.40506423	33.756939	0.20808971	8.1279297
0.40749311	33.884926	0.20912233	8.1777344
0.40921271	34.067425	0.21020564	8.2275391
0.41168034	34.163197	0.21103431	8.2773438
0.41539967	34.353455	0.21131441	8.3271484
0.41838288	34.445274	0.21265142	8.3769531
0.42104125	34.61628	0.21275949	8.4267578
0.42178333	34.739124	0.21495554	8.4765625
0.42500496	34.837116	0.2146492	8.5263672
0.42721927	35.022125	0.21548635	8.5761719
0.42912066	35.12397	0.21679339	8.6259766
0.43393075	35.316296	0.21759972	8.6757813
0.43594837	35.378906	0.2180513	8.7255859
0.43774545	35.575985	0.21958247	8.7753906
0.43992102	35.719139	0.22054392	8.8251953
0.44280887	35.782169	0.22143559	8.875
0.444749	35.974045	0.22171068	8.9248047
0.44766068	36.163189	0.2233472	8.9746094
0.45045316	36.324032	0.22455871	9.0244141
0.45135021	36.447117	0.22574845	9.0742188
0.4558295	36.58839	0.22521991	9.1240234
0.45627356	36.683079	0.22672008	9.1738281
0.46019256	36.807732	0.22725025	9.2236328
0.46121776	36.9077	0.22789857	9.2734375
0.46584308	37.057194	0.22875439	9.3232422
0.46677291	37.203007	0.22967044	9.3730469
0.46862364	37.375778	0.23131566	9.4228516
0.470981	37.479862	0.23172966	9.4726563
0.47592223	37.635777	0.23243921	9.5224609
0.47769845	37.768951	0.23368444	9.5722656
0.47976673	37.893433	0.23386198	9.6220703
0.48163235	38.069195	0.23565897	9.671875
0.48424602	38.125523	0.23604171	9.7216797
0.48639774	38.318787	0.23659922	9.7714844
0.48910081	38.463467	0.23736221	9.8212891
0.49279332	38.621948	0.23860535	9.8710938
0.49429834	38.728462	0.23949191	9.9208984
0.49719512	38.811832	0.23979926	9.9707031
0.49881041	38.950714	0.24080835	10.020508
0.50188601	39.053337	0.24122252	10.070313
0.50376356	39.175556	0.24240641	10.120117
0.5061537	39.350048	0.24286479	10.169922
0.50949454	39.47266	0.24352118	10.219727
0.51251054	39.590263	0.2452848	10.269531
0.51355958	39.717972	0.24586689	10.319336
0.51719844	39.799313	0.24679168	10.369141
0.51908791	39.98138	0.24846603	10.418945
0.52228272	40.037037	0.2492775	10.46875
0.52533448	40.198158	0.25013638	10.518555
0.52767396	40.304176	0.25124753	10.568359
0.52937269	40.40723	0.25321728	10.618164
0.53162575	40.450916	0.25355098	10.667969
0.53381324	40.517109	0.25642559	10.717773
0.53729713	40.574284	0.25728711	10.767578
0.54029524	40.521854	0.25778726	10.817383
0.54243505	40.449154	0.25945067	10.867188
0.54499507	40.178104	0.25996369	10.916992
0.54674149	39.79092	0.26013556	10.966797
0.54910779	39.301281	0.25862673	11.016602
0.5515039	38.760391	0.25539273	11.066406
0.55433512	38.38044	0.25171944	11.116211
0.55769086	38.121845	0.24973589	11.166016
0.56015551	37.988873	0.24820936	11.21582
0.56324303	37.899696	0.24706282	11.265625
0.56510866	37.928364	0.24673946	11.31543
0.56804121	37.909576	0.24753615	11.365234
0.56866109	37.849163	0.24686533	11.415039
0.57241023	37.9272	0.24689618	11.464844
0.57531893	37.987514	0.24727799	11.514648
0.57833791	38.033512	0.24722081	11.564453
0.58039129	38.072617	0.24834324	11.614258
0.5821377	38.041092	0.2476566	11.664063
0.58420599	38.075153	0.24768785	11.713867
0.58717728	38.025589	0.24778035	11.763672
0.58974326	38.114193	0.24841999	11.813477
0.59315562	38.089394	0.24778168	11.863281
0.59386492	38.085258	0.24775758	11.913086
0.59725642	38.1287	0.24775511	11.962891
0.59963167	38.126526	0.24746846	12.012695
0.60190856	38.17363	0.24863559	12.0625
0.60362518	38.166214	0.24824874	12.112305
0.60698688	38.178814	0.24818915	12.162109
0.61008632	38.157291	0.24812858	12.211914
0.61238408	38.182682	0.24846727	12.261719
0.61394572	38.218128	0.24911964	12.311523
0.61691105	38.23278	0.24919389	12.361328
0.61927438	38.281826	0.24936564	12.411133
0.62248111	38.265812	0.24964809	12.460938
0.62426627	38.191639	0.2495829	12.510742
0.62760711	38.241867	0.24980707	12.560547
0.62922239	38.163338	0.2495361	12.610352
0.63146353	38.191288	0.25026757	12.660156
0.63265562	38.181175	0.24993449	12.709961
0.63709915	38.132401	0.24958241	12.759766
0.64035058	38.1026	0.24927112	12.80957
0.64191818	38.074947	0.24960923	12.859375
0.64413548	38.066006	0.24907412	12.90918
0.64683855	38.069977	0.24961047	12.958984
0.64962208	38.085094	0.24960455	13.008789
0.65180957	38.066509	0.24949622	13.058594
0.65458417	38.076523	0.24903211	13.108398
0.65850019	38.090939	0.24964064	13.158203
0.66063106	37.993546	0.25005779	13.208008
0.6621778	38.012337	0.25053898	13.257813
0.66419542	37.987011	0.25124392	13.307617
0.66659153	37.972435	0.25190452	13.357422
0.6683737	37.959023	0.25354797	13.407227
0.67154765	38.004124	0.25531805	13.457031
0.67279339	37.940205	0.25850564	13.506836
0.67780614	37.955956	0.26180112	13.556641
0.67912638	37.898758	0.264431	13.606445
0.68056881	37.898624	0.26793936	13.65625
0.6835252	37.900059	0.27153811	13.706055
0.68629682	37.866817	0.27540815	13.755859
0.68928897	37.875896	0.27966815	13.805664
0.69128871	37.849197	0.28389776	13.855469
0.69277883	37.858891	0.28843954	13.905273
0.69669485	37.884018	0.29380268	13.955078
0.69921613	37.850136	0.29841402	14.004883
0.70205629	37.788479	0.30266711	14.054688
0.70514679	37.810436	0.30763039	14.104492
0.70675611	37.797691	0.31236181	14.154297
0.71001649	37.803101	0.31952161	14.204102
0.71149766	37.759785	0.32582301	14.253906
0.7150948	37.737789	0.33150691	14.303711
0.71594417	37.712673	0.33665317	14.353516
0.71856976	37.76099	0.34321502	14.40332
0.72036684	37.694614	0.34847945	14.453125
0.7243216	37.71492	0.35685134	14.50293
0.72615743	37.700642	0.36391464	14.552734
0.72911084	37.636406	0.36936298	14.602539
0.73134303	37.639519	0.37543461	14.652344
0.73411465	37.682934	0.3823095	14.702148
0.73625743	37.655106	0.39009944	14.751953
0.73911846	37.649525	0.39832523	14.801758
0.74168742	37.584343	0.40574819	14.851563
0.74395239	37.578106	0.4131515	14.901367
0.74713528	37.662537	0.42276481	14.951172
0.74840784	37.568161	0.43075567	15.000977
0.75122416	37.635254	0.44038567	15.050781
0.75355768	37.528393	0.44921917	15.100586
0.75685084	37.589321	0.4593758	15.150391
0.75837374	37.546177	0.46986127	15.200195
0.76114535	37.534401	0.4793461	15.25
0.76318383	37.504349	0.48948562	15.299805
0.76632798	37.519825	0.49758759	15.349609
0.76864064	37.469704	0.50726205	15.399414
0.77061355	37.465336	0.51556504	15.449219
0.77444613	37.553558	0.52590138	15.499023
0.77762306	37.519131	0.53556359	15.548828
0.77982545	37.620049	0.5443089	15.598633
0.78077912	37.570648	0.55142045	15.648438
0.78380704	37.631847	0.56164885	15.698242
0.7864356	37.643852	0.57016224	15.748047
0.78918934	37.623779	0.57975483	15.797852
0.7912159	37.664124	0.5884136	15.847656
0.79373419	37.667065	0.59739995	15.897461
0.79579651	37.695545	0.60559648	15.947266
0.79815388	37.712177	0.61405134	15.99707
0.80026984	37.744656	0.62242693	16.046875
0.80427527	37.788925	0.63099563	16.09668
0.80574155	37.79261	0.63925225	16.146484
0.80733299	37.817089	0.6483832	16.196289
0.8125186	37.794472	0.65792543	16.246094
0.81371963	37.764111	0.66767293	16.295898
0.81548691	37.758327	0.67606139	16.345703
0.81914067	37.802872	0.68484098	16.395508
0.82090497	37.780025	0.6947459	16.445313
0.82335472	37.818058	0.70437455	16.495117
0.82627535	37.806622	0.71255624	16.544922
0.82851946	37.832394	0.72073269	16.594727
0.83130896	37.866917	0.73043334	16.644531
0.83387792	37.87661	0.73930532	16.694336
0.83606541	37.866531	0.74924117	16.744141
0.8382231	37.853165	0.7577278	16.793945
0.84145367	37.897301	0.76619673	16.84375
0.84261596	37.879261	0.77454793	16.893555
0.84676147	37.934055	0.783858	16.943359
0.84902942	37.89653	0.79271245	16.993164
0.85269809	37.913082	0.80115485	17.042969
0.85274577	37.916351	0.80891252	17.092773
0.85483491	37.899307	0.81775552	17.142578
0.85818172	37.940487	0.82697904	17.192383
0.86012483	37.894272	0.8360101	17.242188
0.86282194	37.948143	0.8448624	17.291992
0.86560845	37.89267	0.85463661	17.341797
0.86887181	37.907196	0.8640427	17.391602
0.87173581	37.920059	0.87415791	17.441406
0.87267458	37.879066	0.88233697	17.491211
0.8757323	37.86364	0.8913154	17.541016
0.87837279	37.881184	0.90086126	17.59082
0.8807987	37.862885	0.90968919	17.640625
0.88340044	37.854507	0.91835213	17.69043
0.88607967	37.861141	0.92919105	17.740234
0.88797212	37.776131	0.93779147	17.790039
0.88956058	37.774731	0.94708717	17.839844
0.89363158	37.766029	0.95656252	17.889648
0.89535415	37.761559	0.96582437	17.939453
0.8985132	37.748489	0.97492498	17.989258
0.90159178	37.730545	0.98363674	18.039063
0.90230107	37.625729	0.99284369	18.088867
0.90576112	37.672817	1.0021979	18.138672
0.90879798	37.678013	1.0111288	18.188477
0.9118855	37.673302	1.020496	18.238281
0.91422796	37.703007	1.0290804	18.288086
0.91515183	37.703499	1.0383625	18.337891
0.91917217	37.68248	1.047778	18.387695
0.92070997	37.697372	1.0582212	18.4375
0.92258155	37.692646	1.0682197	18.487305
0.92644095	37.737576	1.0777111	18.537109
0.92817545	37.668278	1.0872824	18.586914
0.93026757	37.68676	1.096881	18.636719
0.93432963	37.704334	1.1060773	18.686523
0.935179	37.696877	1.1142977	18.736328
0.93707144	37.70974	1.1242207	18.786133
0.94030201	37.727032	1.1338582	18.835938
0.94349086	37.705917	1.1418531	18.885742
0.94580352	37.76059	1.1500223	18.935547
0.94786286	37.727882	1.1559705	18.985352
0.94989836	37.79002	1.1615868	19.035156
0.95315874	37.789368	1.1680021	19.084961
0.95691383	37.818779	1.1746532	19.134766
0.95892549	37.815605	1.1803472	19.18457
0.95894039	37.783905	1.1857316	19.234375
0.96383989	37.829647	1.1905881	19.28418
0.96530914	37.816853	1.1960493	19.333984
0.96777976	37.772343	1.2002946	19.383789
0.97082257	37.84507	1.2058908	19.433594
0.97237527	37.76918	1.2099633	19.483398
0.97543895	37.859062	1.2147495	19.533203
0.97775757	37.853287	1.2189516	19.583008
0.98088384	37.833279	1.2221053	19.632813
0.98300278	37.795677	1.22627	19.682617
0.98590255	37.823196	1.2301611	19.732422
0.98740757	37.827427	1.2334677	19.782227
0.98947883	37.872086	1.2370657	19.832031
0.99258721	37.889336	1.2399582	19.881836
0.99540949	37.814445	1.2424991	19.931641
0.99721849	37.842461	1.2457647	19.981445
1.0006636	37.832249	1.2491411	20.03125
1.0031372	37.806171	1.2526755	20.081055
1.0055631	37.798008	1.2554153	20.130859
1.0080248	37.795807	1.2580775	20.180664
1.0095954	37.761116	1.2608138	20.230469
1.0132253	37.738968	1.2634089	20.280273
1.0159999	37.786221	1.2653828	20.330078
1.0165364	37.754318	1.2673961	20.379883
1.0209799	37.762486	1.269032	20.429688
1.0223091	37.679153	1.2703979	20.479492
1.0243177	37.69006	1.2710967	20.529297
1.0274112	37.704906	1.2725359	20.579102
1.0306776	37.660789	1.2733254	20.628906
1.0334671	37.729111	1.2746992	20.678711
1.0357708	37.674561	1.2750605	20.728516
1.0382473	37.720055	1.2769777	20.77832
1.0400385	37.693264	1.2769718	20.828125
1.042062	37.674236	1.2771041	20.87793
1.0451823	37.669014	1.2776618	20.927734
1.0474324	37.628677	1.2774887	20.977539
1.050505	37.703289	1.2783692	21.027344
1.0522127	37.740311	1.2797921	21.077148
1.0548055	37.685009	1.2798247	21.126953
1.0570794	37.7379	1.2798017	21.176758
1.0602176	37.792889	1.2805059	21.226563
1.0623068	37.797401	1.2813904	21.276367
1.0652989	37.774143	1.2809397	21.326172
1.0684699	37.814243	1.2819771	21.375977
1.0701388	37.800957	1.2820342	21.425781
1.0730445	37.814434	1.2823532	21.475586
1.0762423	37.813103	1.282804	21.525391
1.0767609	37.805138	1.2830034	21.575195
1.0799378	37.838879	1.2841122	21.625
1.081422	37.804806	1.2835182	21.674805
1.0839969	37.802132	1.2845205	21.724609
1.0877073	37.824436	1.2847525	21.774414
1.0903567	37.814907	1.2855134	21.824219
1.0916531	37.817101	1.2848833	21.874023
1.095134	37.801826	1.2858666	21.923828
1.0982275	37.763474	1.2849039	21.973633
1.1001587	37.776207	1.2859348	22.023438
1.1033654	37.745712	1.2854048	22.073242
1.1053681	37.785561	1.2860698	22.123047
1.1073321	37.818565	1.2869054	22.172852
1.1096865	37.722366	1.2857306	22.222656
1.111725	37.785046	1.2867436	22.272461
1.1149794	37.799374	1.2869246	22.322266
1.1170924	37.8134	1.2863883	22.37207
1.120168	37.830513	1.287289	22.421875
1.1235625	37.851597	1.2869405	22.47168
1.1249602	37.816936	1.2872615	22.521484
1.1269122	37.84325	1.287501	22.571289
1.129958	37.894669	1.2883105	22.621094
1.132828	37.899635	1.2886974	22.670898
1.134637	37.874691	1.2889036	22.720703
1.138261	37.884815	1.2891265	22.770508
1.1398226	37.873363	1.2895122	22.820313
1.1421829	37.853111	1.2892817	22.870117
1.1450857	37.893597	1.2897793	22.919922
1.1477172	37.863735	1.2899494	22.969727
1.1486948	37.833569	1.2900605	23.019531
1.152128	37.882572	1.2904259	23.069336
1.1539727	37.865051	1.2904614	23.119141
1.1565298	37.899246	1.2910628	23.168945
1.1599153	37.905884	1.2909508	23.21875
1.1617154	37.916443	1.2915074	23.268555
1.1644244	37.874146	1.2909589	23.318359
1.167497	37.884552	1.2914921	23.368164
1.1692226	37.848236	1.2917984	23.417969
1.1739373	37.899708	1.2918429	23.467773
1.1742055	37.814259	1.2918133	23.517578
1.1764526	37.846592	1.2918544	23.567383
1.1799753	37.875137	1.2923452	23.617188
1.1824995	37.909321	1.293299	23.666992
1.1858046	37.959511	1.2931015	23.716797
1.1883616	37.936989	1.2932084	23.766602
1.1891365	37.935566	1.2936028	23.816406
1.1919588	37.933201	1.2931937	23.866211
1.1942804	37.985809	1.2937063	23.916016
1.1975139	37.996857	1.2946799	23.96582
1.1988908	37.967731	1.2938662	24.015625
1.2017131	38.027786	1.294704	24.06543
1.2049109	38.05817	1.295445	24.115234
1.2077093	38.092365	1.2962004	24.165039
1.2081534	38.128826	1.296519	24.214844
1.2132168	38.228912	1.2979	24.264648
1.2136966	38.183899	1.2980409	24.314453
1.2165964	38.230324	1.2986603	24.364258
1.2203366	38.283638	1.2994661	24.414063
1.2228072	38.296341	1.3000582	24.463867
1.225546	38.31237	1.3011248	24.513672
1.2267053	38.342216	1.3024764	24.563477
1.2294978	38.393841	1.3030361	24.613281
1.2318105	38.467541	1.3040838	24.663086
1.2350678	38.477901	1.3046596	24.712891
1.2367994	38.494888	1.3064766	24.762695
1.2405902	38.606319	1.3080615	24.8125
1.2418449	38.619396	1.3083012	24.862305
1.2445182	38.643494	1.3102572	24.912109
1.2477815	38.723209	1.3121035	24.961914
1.2488782	38.741245	1.3135604	25.011719
1.2528151	38.791611	1.3156955	25.061523
1.2544125	38.798534	1.3168521	25.111328
1.2564212	38.804264	1.318611	25.161133
1.2584537	38.840332	1.3202679	25.210938
1.2611717	38.897747	1.3227695	25.260742
1.264143	38.90625	1.3247608	25.310547
1.2673259	38.974808	1.3269717	25.360352
1.2686789	38.994114	1.3295426	25.410156
1.2723416	39.03038	1.3313982	25.459961
1.2737304	39.027142	1.3343107	25.509766
1.2759686	39.099045	1.3362058	25.55957
1.2795299	39.11264	1.3388718	25.609375
1.2813359	39.119858	1.3412521	25.65918
1.284501	39.167595	1.3440204	25.708984
1.2866229	39.224419	1.3469508	25.758789
1.2880504	39.199574	1.3493954	25.808594
1.2918472	39.211208	1.3513099	25.858398
1.2944847	39.270851	1.3541436	25.908203
1.2974054	39.284115	1.3569968	25.958008
1.2993753	39.34164	1.3595469	26.007813
1.3019592	39.331966	1.3622044	26.057617
1.3033032	39.405983	1.3664026	26.107422
1.3057649	39.365726	1.3680123	26.157227
1.3097584	39.435009	1.3720098	26.207031
1.310733	39.433025	1.3734049	26.256836
1.3136208	39.487961	1.3766618	26.306641
1.3170213	39.534416	1.3803229	26.356445
1.3196677	39.510338	1.3828927	26.40625
1.3222843	39.541111	1.3848451	26.456055
1.3246596	39.577396	1.3877645	26.505859
1.3268441	39.614826	1.3907765	26.555664
1.3275564	39.637741	1.3935767	26.605469
1.3311177	39.656116	1.396888	26.655273
1.3336182	39.662651	1.3996165	26.705078
1.3370126	39.683514	1.4015855	26.754883
1.3402551	39.72805	1.4046119	26.804688
1.3412416	39.693245	1.4074701	26.854492
1.3443172	39.764351	1.4097202	26.904297
1.3470769	39.758663	1.4123969	26.954102
1.3483375	39.78487	1.4164928	27.003906
1.3523012	39.815536	1.4180734	27.053711
1.3540298	39.859623	1.4210546	27.103516
1.3568103	39.903141	1.424448	27.15332
1.3594121	39.878139	1.4268844	27.203125
1.361531	39.894081	1.4291835	27.25293
1.3643026	39.949776	1.4328701	27.302734
1.3664633	39.958931	1.4347963	27.352539
1.3685793	40.018589	1.4376864	27.402344
1.3721198	40.025936	1.4412309	27.452148
1.3735741	40.012527	1.4426898	27.501953
1.3757527	40.099316	1.4461596	27.551758
1.3786465	40.061447	1.4492193	27.601563
1.3813615	40.072918	1.4520087	27.651367
1.3832599	40.094898	1.4544848	27.701172
1.3865113	40.152939	1.4574623	27.750977
1.3883948	40.162113	1.460546	27.800781
1.3910502	40.172092	1.4633492	27.850586
1.3935655	40.224983	1.4658424	27.900391
1.3962477	40.236012	1.4687589	27.950195
1.3986975	40.219521	1.4716427	28
1.4004678	40.267719	1.4743079	28.049805
1.4038175	40.285511	1.4766643	28.099609
1.4060974	40.257793	1.4793581	28.149414
1.4073908	40.347088	1.4825799	28.199219
1.4112473	40.399948	1.4859616	28.249023
1.4138043	40.379799	1.4885174	28.298828
1.4161199	40.415924	1.4913386	28.348633
1.4196962	40.422085	1.4937141	28.398438
1.4213383	40.487301	1.4968613	28.448242
1.4245152	40.503155	1.4994704	28.498047
1.4259934	40.490742	1.5025983	28.547852
1.4288425	40.533691	1.5054698	28.597656
1.4310092	40.522778	1.5083545	28.647461
1.4344484	40.533226	1.5112282	28.697266
1.4362693	40.571507	1.5138299	28.74707
1.4397234	40.644722	1.5168236	28.796875
1.4417112	40.617409	1.5201914	28.84668
1.4424711	40.634884	1.5223367	28.896484
1.4453888	40.652866	1.5258359	28.946289
1.4486641	40.697781	1.5277978	28.996094
1.4509499	40.726955	1.5313504	29.045898
1.4538199	40.73896	1.5339512	29.095703
1.4564097	40.812141	1.5379741	29.145508
1.4585793	40.80267	1.5404235	29.195313
1.4603227	40.808056	1.5439156	29.245117
1.4634579	40.784328	1.545899	29.294922
1.4657676	40.850933	1.5495969	29.344727
1.4683843	40.882839	1.5522673	29.394531
1.4713675	40.892677	1.5551279	29.444336
1.473096	40.873173	1.557858	29.494141
1.4751881	40.929211	1.5610678	29.543945
1.4783174	40.962601	1.5644411	29.59375
1.48139	40.980877	1.5665094	29.643555
1.4836937	40.982521	1.569929	29.693359
1.4868975	41.046932	1.5737476	29.743164
1.4879763	40.979996	1.5753381	29.792969
1.4911473	41.083427	1.5794821	29.842773
1.4936864	41.0634	1.581309	29.892578
1.4959127	41.127819	1.5844272	29.942383
1.4980525	41.126667	1.5879084	29.992188
1.5025347	41.162678	1.5905943	30.041992
1.5029341	41.137291	1.5930638	30.091797
1.5065283	41.231972	1.5973592	30.141602
1.5080512	41.184708	1.5999672	30.191406
1.5105933	41.247448	1.6031692	30.241211
1.5132666	41.270412	1.6058848	30.291016
1.5145779	41.178871	1.6081933	30.34082
1.5182376	41.310505	1.6114322	30.390625
1.5204459	41.324223	1.6144494	30.44043
1.5243232	41.323616	1.6178515	30.490234
1.5247911	41.35453	1.6202983	30.540039
1.5278816	41.414291	1.62405	30.589844
1.5301853	41.379932	1.6269234	30.639648
